,article_id,corpus_text
0," FBIS4-59048      ""drnes090"," FBIS4-59048      ""drnes090_j_94005""        FBIS-NES-94-090  Daily Report    10 May 1994      ARABIAN PENINSULA   Yemen      Northern Brigades Reportedly Advancing Toward Aden      Northern Brigades Reportedly Advancing Toward Aden      Sanaa Claims South Brigade Destroyed    JN1005050594 Sanaa Yemeni Republic Radio Network in Arabic  0330 GMT 10 May 94    JN1005050594    Sanaa Yemeni Republic Radio Network    Arabic     BFN    [Statement by ""a military spokesman"" at the Ministry of  Defense and General Command Staff; date not given -- read by  announcer]    [Text] Subsequent to our statement yesterday, with  success granted by God, and with the courage of the brave men in  our valiant Armed Forces -- the forces of unity and  constitutional legitimacy -- our valiant Armed Forces in the  southwestern sector last night completely destroyed the units of  the (?Labudhah) Brigade camp and all of its fortifications and  seized what remained of its weapons and equipment. A tank  battalion and a BMP [Infantry Fighting Vehicle] company  surrendered and joined the forces of constitutional legitimacy  and the protection of Yemeni unity.    During the fierce battles on that axis, the aircraft of the  rebellious secessionist gang made futile suicidal raids on our  combat units and the city of al-Rahidah. The valiant  anti-aircraft units confronted them and forced them to flee  after downing two Sukhoi aircraft.    The heroic men in our glorious Armed Forces are continuing  their heroic acts and destroying the dens and fortresses of the  forces of apostasy and secession, so the homeland of September  and October will remain glorious and united with its  constitutional agencies and its legitimate leadership, and with  the cohesion of all members of the society in this glorious  trench, the trench of freedom and justice, the trench of unity,  democracy, progress, and prosperity.     "
0," FBIS3-54471      ""drnes016"," FBIS3-54471      ""drnes016__s94012""        FBIS-NES-94-016-S  Document Type:Daily Report    25 January 1994            * RESALAT Editorials on Voice, Vision Matter     * From House of Justice to Majles   94LA0051D Tehran RESALAT in Persian 10 Nov 93 pp 1, 16   94LA0051D    Tehran RESALAT     Language:  Persian  Article Type:CSO    [Editorial by Akbar Nabavi]    [Text] 1. In the last few months the Voice and Vision  organization has done things that are clear and prominent  examples of what can be called despotism and law breaking.    Apparently the management of the Voice and Vision  organization does not realize that one of the genuine and  emphatic demands of the people of Iran in the years before and  after the triumph of the sacred Islamic revolution was and is  preservation of the sanctity and greatness of human beings. One  of the great benefits that the revolution brought for the  patient and heroic people of Iran is the Islamic Majles, which  has taken shape with their votes, their views and their demands.  A responsible Majles is based on the nation's Constitution and  guarding the nation's rights, and no official has the right to  violate the lawfulness prevailing over the words and deeds of  the deputies and the Majles.    In reality, the experts who wrote and approved the  Constitution wrote articles and paragraphs about the rights of  the nation's deputies, which would bring national maturity, and  under which the ones chosen by society would be able to exercise  careful and comprehensive supervision over all society's affairs  in the light of a mass movement. With the cooperation and  assistance of the judiciary, they would be able to prevent any  kind of abuse of social or government position and  responsibility, and to lead the nation's law-making process  towards vindicating the rights of the people.    The recent acts by the Voice and Vision organization are a  serious warning, and ignoring this warning will lead to more  frightening and fearsome consequences. In reality, what has  happened during this period is a warning about the danger of  destroying the human sanctity and greatness and the nation's  social rights. Some people, in doing these things, have shown  their astonishing talent for continuing their obstinate and  dictatorial activities.    The truth is that what is more worrying and frightening than  anything else is the social developments, and especially the  effects of the acts on the social spirit, maturity, and thought.  Truly, if the people see that the nation's most extensive media  deals in this way with their deputies, and if the judicial  authorities do not deal with their lawbreaking seriously and  quickly, won't the people be right in thinking that their  freedom and social security are in danger of being assaulted by  lawbreakers?    Aren't the newspaper writers concerned, and aren't they  asking themselves, if the attitude and behavior of the  supervisor of the Voice and Vision organization spreads to the  nation's other sectors, what will happen to the right to think  and the sacred freedom that the revolution, the Imam and the  martyrs have given them?    2. After the heroic nation of Iran shook off years of  domination by despotic and selfish shahs, its back wounded by  the lashes of the shah's oppressive henchmen, it found a new  awakening under the influence of the religious and peaceful  thought and ideas of Seyyed Jamal al-Din Asadabadi. After this,  led by great people such as Sheykh Shahid 'Alameh Fazlollah  Nuri, it established the ""house of justice"" movement, but  unfortunately that seed did not bear fruit. It was beset by such  a plague that in a short time it was barren and dry.    The Islamic revolution gave the people a house of justice,  and the blood of great ones such as Sheykh Fazlollah and  Sattarkhan bore fruit after several decades and brought forth a  Majles that forms every four years with a vote of the people.    Therefore, the supervisor of the Voice and Vision  organization must realize that this nation has never lost its  historical memory, and it will never allow its own house (the  Majles) to be attacked through acts that are not worthy of a  manager in the Islamic government. Our path has been rocky from  the house of justice to the Majles, and we will never go back.    3. There is now no doubt that the acts of the supervisor of  the Voice and Vision organization were noting more than an  effort to deter the nation's deputies from the performance of  their duties as deputies and especially to deter them from  keeping the vow they have taken. Apart from the fact that the  brave deputies of the people are the heirs of the freedom,  bravery and steadfastness of the great martyr Modarres and Imam  Khomeyni (peace be upon him), public controversy and assaults on  honor such as these cannot deter them from their critical  mission as deputies.     "
0," LA121090-0007   320003    December 10, 1990, Monday, Home Edition      Metro; Part B; Page 4; Column 1; Letters Desk      258 words      ANTI-SEMITISM IN POLAND      It comes in waves. The press carries articles about the horror of demonic  anti-Jewish sentiment in Poland (Lipstadt's column).    One should ask the author to be more factual and not use trifocal glasses to  produce a distorted vision of Polish history.    Anti-Semitic graffiti are not alien to American society, as well as some  anti-Semitic acts, occasionally violent in their expression. The same can be  said about prejudice against other ethnic groups.    Those acts, however infrequent, do exist and no Draconian measures can  extirpate them from our social organism.    But when it comes to Poland and Poles, every sporadic incident becomes  grotesquely magnified and generalized upon the entire Polish society. How much  derogatory graffiti did the author see in Poland? Sporadic acts are used for  spilling the stain of anti-Semitism on everybody around.    It is true that Polish-Jewish relations in this century suffered a bad fate.  Was it because one side -- Poles -- caused it? Lipstadt reaches to the New  Testament, but omits the more recent history of the Polish-Jewish tragedy.  Communism was forced on Poland with significant participation by Polish Jews.  The terror followed.    And, of course, we should remember the small number of Nazi collaborators who  betrayed Jews and Polish patriots to Nazis, but overall we should emphasize the  much larger group of rescuers, those who survived their heroic acts as well as  those forgotten by their demise.    TEODOR POLAK, Chairman, Polish American Congress, Anti-Defamation Committee,  Los Angeles      Letter to the Editor    "," LA121090-0007   320003    December 10, 1990, Monday, Home Edition      Metro; Part B; Page 4; Column 1; Letters Desk      258 words      ANTI-SEMITISM IN POLAND      It comes in waves. The press carries articles about the horror of demonic  anti-Jewish sentiment in Poland (Lipstadt's column).    One should ask the author to be more factual and not use trifocal glasses to  produce a distorted vision of Polish history.    Anti-Semitic graffiti are not alien to American society, as well as some  anti-Semitic acts, occasionally violent in their expression. The same can be  said about prejudice against other ethnic groups.    Those acts, however infrequent, do exist and no Draconian measures can  extirpate them from our social organism.    But when it comes to Poland and Poles, every sporadic incident becomes  grotesquely magnified and generalized upon the entire Polish society. How much  derogatory graffiti did the author see in Poland? Sporadic acts are used for  spilling the stain of anti-Semitism on everybody around.    It is true that Polish-Jewish relations in this century suffered a bad fate.  Was it because one side -- Poles -- caused it? Lipstadt reaches to the New  Testament, but omits the more recent history of the Polish-Jewish tragedy.  Communism was forced on Poland with significant participation by Polish Jews.  The terror followed.    And, of course, we should remember the small number of Nazi collaborators who  betrayed Jews and Polish patriots to Nazis, but overall we should emphasize the  much larger group of rescuers, those who survived their heroic acts as well as  those forgotten by their demise.    TEODOR POLAK, Chairman, Polish American Congress, Anti-Defamation Committee,  Los Angeles      Letter to the Editor    "
0," FBIS4-13202      ""drnes075dd"," FBIS4-13202      ""drnes075dd_94002""        FBIS-NES-94-075  Daily Report    19 Apr 1994      Palestinian Affairs      Hamas Political Bureau Issues Statement      Hamas Political Bureau Issues Statement      JN1904103094 Amman AL-SABIL in Arabic 19-25 Apr 94 p 9   JN1904103094    Amman AL-SABIL    Arabic     BFN    [Statement issued by the Political Bureau of the Hamas;  place and date not given]    [Text] Since he took office, the terrorist Yitzhaq Rabin  has been pursuing repression against all sections of our  Palestinian population and ordering the occupation troops to  shoot at our people without discriminating between armed and  unarmed or young and old people. He has also unleashed armed  gangs of settlers to terrorize and kill our people and profane  their holy sites. Unprovoked and ongoing killings carried out  by the occupation troops and settlers have targeted women,  children, and the elderly.    Despite Rabin's peace protestations, the launch of the  Madrid-Washington process, and the signing of the Oslo accord,  the Rabin government's crimes against our people have doubled as  have the draconian security measures, including collective  punishment, and the closure of the West Bank and Gaza Strip.    In response to these criminal policies, our people have  stepped up their resistance to occupation and their  confrontations with its tools represented in the troops and  settlers, which is the same strategy of Hamas [Islamic  Resistance Movement].    The Rabin government's repressive measures have gone too far  and climaxed when his soldiers colluded with the settlers in the  hideous Hebron massacre against kneeling worshippers at dawn  prayers.    Moreover, soldiers opened fire on pregnant women while at  home or standing in their doorways, thus spurring our people to  escalate their resistance to occupation and to avenge the  martyrs of the horrific Hebron massacre.    To honor the martyrs' blood, the martyr 'Izz-al-Din  al-Qassam  Battalions active across our country decided to take revenge for  our martyrs' blood. Two of our heroic mujahidin carried out two  acts of martyrdom in 'Afula and Hadera against soldier and  settler targets. The operations were mounted in the face of the  strict security measures instituted by the Rabin government to  attend celebrations marking the anniversary of the theft of our  country.    The failure of the Rabin government's measures to preempt  our  heroic mujahidin on the eve of launching an implementation of  the Oslo accord and against the backdrop of his promises of  security and tranquility for the Zionist public as a result of  that accord and the disgraceful PLO concessions, coupled with  rising Likud opposition to his policies, has left him frustrated  and feeling a sense of doom and confusion.    Hamas would like to make the following points:    First: The terrorist Prime Minister Yitzhaq Rabin has issued  a threat to brother Jordan, claiming that the Movement maintains  its headquarters on its territories. Rabin demanded that Jordan  crack down on Hamas in a wretched attempt to capitalize on a  confirmation by the Movement's representative in Amman that  al-Qassam Battalions were responsible for the heroic operations  in 'Afula and Hadera.    Rabin and his criminal government colleagues know only too  well that the planning, execution, and announcements on the  battalion's operations all originate in the occupied territories.    Using a combination of his inability to forestall these  operations and the exposure of his deceptiveness in the  settlement process, Rabin issued the threat to Jordan to advance  the following goals:    1. To shift attention away from the failure of his draconian  security and repressive measures to thwart the heroic acts of  martyrdom executed by al-Qassam Battalions and our people's  resistance throughout the land.    2. To use the clout of the United States to press Jordan  into signing a unilateral peace agreement with his government on  the Oslo accord model. This threat fits in with the inspection  of merchant vessels bound for the Port of al-'Aqabah as a lever  of pressure on brotherly Jordan and the retention of Syria on  Washinton's list of nations sponsoring terrorism as a tool to  press the Syrians into backing down on their demand for a  universal settlement on all fronts.    Hamas is not unaware of what the enemy hopes to reap from  peace -- the Arab parties' capitulation to its demeaning terms  and a consolidation of its dominance over our region, while it  stays in our territories. Rabin and his government's  allegations are false and groundless. Our Movement's  single-minded purpose is resistance to occupation until victory  and liberation.    Hamas hereby underlines its concern for the security and  stability of all the countries where it has political and media  representatives who observe their respective laws. Hamas  strives to deny any grounds for the occupying enemy to apply  pressure on any of these countries.    Second: Hamas' established policy had been that 'Izz al-Din  al-Qassam Battalion's operations should be directed exclusively  at occupation troops and its military agencies, as well as the  settlers as army reservists. Al-Qassam Battalions had taken  pains to spare civilians in their anti-occupation action.    However, the Rabin government's strong-arm tactics running  counter to the most basic human rights and the failure of the  enemy military and settlers to distinguish between fighter  mujahidin and unarmed civilians prompted al-Qassam Battalions to  adopt the principle of reciprocity, which has been sanctioned by  temporal and divine laws alike.    The 'Afula and Hadera attacks that targeted concentrations  of  troops and settlers and hit some civilians were meant as a  deterrent for the savage Zionist aggression on our people and a  legitimate revenge for the blood of the martyrs of the hideous  Hebron massacre. The actions were not a constant policy for  al-Qassam Battalions, but an exception dictated by the enemy  government.    Hamas is prepared to reconsider this exception, provided the  enemy prime minister, his government, and army undertake to stop  killing unarmed civilians of our people. Our objective is to  guarantee the security and safety of our people and deter  killers so that our people are not made easy targets for enemy  soldiers and unrestrained settler gangs. Hamas will adhere to  its policy of resistance as long as occupation remains.    Third: The quickened pace of jihad and heroic operations by  our mujahidin in al-Qassam Battalions fits in with the  Movement's game plan of resistance until occupation is routed  and our sacred land liberated.    To cover the abysmal failure of the Rabin government to  thwart our mujahidin's heroic operations, this government claims  that the Hamas' actions are designed to undermine or abort the  peace process, in an attempt to discredit Hamas in the eyes of  the internationaal community.    We want to make an oft-repated statement that Hamas is not  adverse to the principle of peace. However, the kind of peace  offered by the enemy government is not peace; it is a  consolidation of occupation and the iniquity to which our people  are subjected. We are aware that the Oslo operation is one of  humiliating surrender by the PLO leadership and capitulation to  the Zionist and American terms and dictates. The operation  carries the seeds of its own destruction; built on unjust and  false foundations, it is destined to crash.    The right beginning lies in the following steps:    1. A full Zionist withdrawal from our Palestinian land and  the dismantlement and removal of the settlements.    2. Free and fair general elections in the West Bank and Gaza  Strip in which our peole would choose their representatives and  leadership.    3. It is the elected leadership that reflects the hopes and  ambitions of our people and decides on the next steps and the  future of the Palestinian cause.    This is to shed light on Hamas' stands and to expose the  lies  and frivolities of the enemy prime minister. In the meantime,  Hamas promises our people to sustain the jihad and martyrdom  until the liberation of all of Palestine.     "
0," FBIS3-13113      ""drnes046"," FBIS3-13113      ""drnes046_o_94002""        FBIS-NES-94-046  Document Type:Daily Report    9 Mar 1994      SYRIA      Delegation Leader's Remarks Reported    JN0903075994 Damascus Syrian Arab Republic Radio Network in  Arabic 2115 GMT 8 Mar 94    JN0903075994    Damascus Syrian Arab Republic Radio Network     Language:  Arabic  Article Type:BFN     [Text] The delegation of the 1948 Palestinians [Arabs who  remained in Palestine following the creation of Israel in 1948]  led by 'Abd-al-Wahhab Darawshah, accompanied by Khalid al-Fahum,  leader of the Palestinian National Salvation Front, visited the  liberated city of al-Qunaytirah this morning. The delegation  saw the remains of the savage destruction wrought by the Israeli  occupation forces before the heroic town was liberated.    The al-Qunaytirah governor briefed the delegation on the  sacrifices made by the people of the governorate and the Syrian  Arab people to defend the homeland, the Palestinian cause, and  the Arab nation's causes. The governor said: Syria is working  to realize the just and comprehensive peace expounded by  President Hafiz al-Asad -- the peace of the brave. This will  restore occupied Arab territories and return rights to their  owners, based on UN resolutions. The governor also presented  Mr. Darawshah with the shield of liberated al-Qunaytirah.    Replying to the governor's speech, Darawshah said: We are  pleased to arrive in this governorate, which is a dear part of  Syria and the Arab nation. We look forward to the bright future  when this part will be merged with the other side of the  occupied Golan, which will have to be liberated and returned to  Syria and the Arab nation.    Darawshah conveyed the love of our people in occupied  Palestine and the Golan to the sons of the Syrian Arab people  and the wise leadership of President Hafiz al-Asad.    Darawshah said: We bow our heads and pay homage to the  Syrian people's sacrifices and martyrs for the sake of Palestine  and the Arab nation.    Concluding his speech, Darawshah said: Victory will  inevitably be realized. Occupied Golan will return to Syria.  This is the peace we understand, a peace that restores rights  their owners and ends Israel's occupation of all occupied Arab  territories. This is the cherished peace as described by  President Hafiz al-Asad, the peace of the brave.    In a statement to the SANA correspondent, Darawshah said:  The destruction we have seen demonstrates the savagery of the  occupation. This is a deplorable crime by the occupation  against al-Qunaytirah. Other acts of aggression and savage  practices have been carried out in other parts of Arab  countries, especially inside Palestine. Hundreds of villages  were destroyed. Thus, the Israeli occupation has added other  crimes to its series of criminal actions.    Darawshah called for Israel's withdrawal from occupied Golan  and for its return to its Syrian owners so Syrians, under the  leadership of President Hafiz al-Asad, can rebuild  al-Qunaytirah, return its inhabitants, who were driven out, and  so it will return to its Syrian mother.    Darawshah and his delegation visited the martyrs cemetery,  placed a wreath on the martyr's monument, and read prayers for  the martyrs' chaste souls. He wrote an article in the visitors'  book in which he praised the heroic struggle of the Syrian Armed  Forces supported by the heroic Syrian people in defense of Arab  territory. Darawshah said: We are certain the darkness of the  occupation will end and the Israeli occupation will leave  occupied Syrian Golan and all occupied Arab territories.     "
0," FBIS4-59518      ""drnes094"," FBIS4-59518      ""drnes094_j_94010""        FBIS-NES-94-094  Daily Report    14 May 1994      ARABIAN PENINSULA   Yemen      Roundup of 13-16 May Clashes in North, South      Roundup of 13-16 May Clashes in North, South      Aden Reports Sanaa Heavy Losses    EA1405202694 Aden Yemeni Republic Radio Network in Arabic  1630 GMT 14 May 94    EA1405202694    Aden Yemeni Republic Radio Network    Arabic     BFN    [Communique ""No. 18"" issued by the Ministry of Defense;  place and date not given]    [Excerpt] For the 18th successive day the criminal and  barbaric acts of the forces of the bloody al-Ahmar gang have  continued against our people and their armed forces. This is  all part of the dirty war plan announced by the leader of that  gang, the war criminal, the murderer of women, children, and the  elderly; the supreme murderer of the armed forces, the terrorist  'Ali 'Abdallah Salih in his ill-fated 27 April war speech. Our  armed forces continue their heroic resistance in the face of the  forces of treachery and betrayal which moved a huge force and  equipment toward the former border areas and especially towards  Qa'tabah, al-Dali', al-Rahidah, and Karish.    Our armed forces managed yesterday and today not only to  stop  the advancing forces of the barbarous al-Ahmar gang in the  directions of Qa'tabah, al-Dali', al-Rahidah, and Karish but to  force those forces to retreat and withdraw from their front line  positions after inflicting heavy losses. We do not pride  ourselves over victories or gloat over the losses of others by  talking about the losses since the first and last losers in this  war are the people and particularly the thousands pushed by the  leader of the al-Ahmar gang like a herd of goats to the  destructive slaughterhouse along the former dividing borders.  However, we must commend the rare heroic spirit and the high  morale of our armed and brave forces in al-Dali' and Karish. It  is sufficient to say that an old veteran yesterday succeeded in  destroying six hostile tanks in al-Dali' area.    If this shows anything, it shows the high spirit of morale  of  our armed forces who are inspired by the justice of the cause  they are defending as a sacred cause with regard to the Yemeni  people. This is the cause of dignity and the honor of women  which the adventurous al-Ahmar gang is attempting to trample on  with its tanks. [passage omitted]     "
0," FBIS4-12505      ""drnes069dd"," FBIS4-12505      ""drnes069dd_94009""        FBIS-NES-94-069  Daily Report    7 Apr 1994      Palestinian Affairs      Commentary: Israel Responsible for 'Afula Bombing      Commentary: Israel Responsible for 'Afula Bombing      JN0804112394 Sanaa Voice of Palestine in Arabic 1800 GMT 7  Apr 94    JN0804112394    Sanaa Voice of Palestine    Arabic     BFN    [Station commentary]    [Text] Brothers, our great and militant Palestinian  people, our glorious Arab nation: Serious questions, usually  dodged by Israeli leaders, resurfaced following the heroic  'Afula operation, effected by heroes of the Palestinian  revolution, which left a heroic martyr bomber dead and close to  50 Israelis dead or wounded.    The first question is: Why all the foot dragging and  compromising in putting into practice PLO-Israel agreements  calling for an Israeli withdrawal, deployment of Palestinian  police, and the transfer of power to Palestinian authorities?    The general consensus is that the responsibility [for the  'Afula operation] must be borne by the Israeli Government  because it is letting itself be swayed by extremists, settlers,  and army generals who thrive on war and bloodshed. The result  has been massacres perpetrated against the Palestinian people at  the Ibrahimi Mosque, in Hebron itself, in the Jabalyah camp in  Gaza, and throughout the Palestinian territory where the  Palestinians are being killed at random.    We have been telling the Israelis that violence breeds  violence and that blood [words indistinct] and that they should  honor agreements to which they put their signatures and observe  agreed upon dates. If the Israeli Government had met the 13  December date for implementation of the accord, much of the  chaste blood spilled in Hebron, Gaza, Khan Yunus, Janin,  Tulkarm, and Ramallah would have been spared. However, in  appeasing terror and terrorists in the settler and military  communities, the Israeli Government is turning a deaf ear to the  voice of truth, and the result is a vicious cycle of violence,  suffering, and blood.    Will the 'Afula operation bring the Israeli leadership to  its  senses? Will the Israeli leaders understand that killing  Palestinians cannot but have a price? Will they learn the  lesson that the protection of human life depends on the  establishment of peace rather than [words indistinct] and  procrastination.    It is hoped that acts of violence will give pause to all the  parties and prompt increased determination to reach the kind of  peace that obtains security for all concerned, saves lives on  all sides, and assures Palestinian rights, without which peace  will remain elusive.     "
0," FBIS3-13169      ""drnes047"," FBIS3-13169      ""drnes047_d_94001""        FBIS-NES-94-047  Document Type:Daily Report    10 Mar 1994      Libya      GPC: Hebron Massacre Act of Israeli Government    LD0903174694 Tripoli JANA in Arabic 1640 GMT 9 Mar 94   LD0903174694    Tripoli JANA     Language:  Arabic  Article Type:BFN     [Text] Tripoli, 9 Mar -- The secretariat of the General  People's Congress issued a statement today on the horrible crime  committed by the Israeli occupation forces against Muslims in  the holy Ibrahimi mosque. Here is the text of the statement:    The secretariat of the General People's Congress reiterates  its anger at and condemnation of the horrible crime perpetrated  in the Ibrahimi mosque and the repeated acts of aggression  against the heroic Palestinian people which followed.    This horrible crime and other crimes perpetrated by the  occupying Israeli invaders are considered the vilest acts of  terrorism against innocent people performing the morning prayer  in the middle of the blessed month of Ramadan.    The secretariat of the General People's Congress stresses  that this crime and the others that have followed it are  officially organized terrorism officially directed by the  Israeli Government, which has based its existence on such a  program since its establishment under the protection of the  West, which has officially supported the policy of terrorism  manifested in crimes, massacres, and the building of arsenals  for weapons of mass destruction.    The secretariat of the General People's Congress, in  addressing the conscience of humanity and all honorable people  of the world headed by the sons of the Arab and Islamic nation,  is insistent that that an end must be put to the tyranny,  oppression, and repression exercised by the Israelis for racial  motives and with the support of the West. The secretariat urges  all of them, Arab and Islamic countries to exercise their rights  in the UN Security Council, the United Nations, and the  international forums to punish the tyrants who have been blinded  by force and fanaticism, to put an end to their terrorist  behavior and boycott them.    The secretariat of the General People's Congress asks that  everyone should shoulder their responsibilities vis-a-vis these  repeated horrible crimes which give warning of the results,  which will have reprehensible consequences.    [Signed] The secretariat of the General People's Congress of  the Great Jamahiriyah     "
0," FBIS3-40759      ""jpnea007"," FBIS3-40759      ""jpnea007___94009""        JPRS-NEA-94-007  Document Type:JPRS  Document Title:Near East  South Asia            7 February 1994   NEAR EAST   IRAQ      Marsh Inhabitants Said Expressing Their Loyalty to Saddam    94LH0008A Baghdad BABIL in Arabic 17 Nov 93 p 2   94LH0008A    Baghdad BABIL     Language:  Arabic  Article Type:CSO     [Text] Correspondents from international and Arab wire  services, newspapers, and television networks based in Baghdad  have visited the marsh region in Maysan governorate.    Correspondents from Reuter, Agence France-Presse, the XINHUA  Chinese news agency, Reuter [sic], the Spanish press agency, the  WTN television network, and periodicals such as SAWT AL-SHA'B  [VOICE OF THE PEOPLE], AL-DUSTUR, AL-SHAYHAN of Jordan, a  representative of the Iraqi Press Agency, and an Associated  Press photographer, came to view the conditions of citizens  residing in the al-Huwayzah marshes in the governorates.    The marsh inhabitants expressed, in chants and songs, their  love and loyalty to the wise leadership of President Saddam  Husayn, and their gratitude for his glorious guidance, in order  to achieve the finest free and honorable way of life.    They asserted their absolute readiness to defend great Iraq  and the unity of his citizens, and to thwart all the imperialist  and Zionist plots aimed at harming the unity of the citizens of  Iraq, their present and their future.    They condemned the criminal sanctions imposed by the forces  of evil and hostility on the heroic citizens of Iraq, which  violated all divine and human standards and laws.    The representative of the Iraqi Press Agency said that the  marsh inhabitants made clear to the reporters their opposition  to the continued acts of provocation committed by certain  infiltrators from Iran to commit acts of aggression and  interference against them. They asked that their voices be heard  by world public opinion when they sought a halt to the course  pursued by the rulers of Iran, their violation of good  neighborly relations, and their infringement on the freedom of  others. They called upon the Iranians to cease these practices,  which are blatant aggression against defenseless citizens.    They also demanded the exposure of the fraud and false  claims  of the hostile media, which are aimed at fracturing the unity of  the Iraqis and creating dissension among them. They reaffirmed  that their living conditions are normal, stable, and safe.     "
0," FBIS4-36655      ""drnes113"," FBIS4-36655      ""drnes113_j_94024""        FBIS-NES-94-113  Daily Report    11 Jun 1994      ARABIAN PENINSULA   Yemen      Salih Reiterates Commitment to Unity, Cease-Fire      Salih Reiterates Commitment to Unity, Cease-Fire      JN1106191194 Sanaa Yemeni Republic Radio Network in Arabic  1700 GMT 11 Jun 94    JN1106191194    Sanaa Yemeni Republic Radio Network    Arabic     BFN     [Text] Lieutenant General 'Ali 'Abdallah Salih,  Presidential Council chairman and commander in chief of the  Armed Forces, today visited the Dhamar Governorate. He was  greeted by brother officials and a number of the governorates's  shaykhs, notables, and community leaders.    The brother president visited al-Quds Camp in Dhamar and  Dhafar Camp in [word indistinct]. He was received by the  brother commanders of the two camps, officers, non-commissioned  officers [NCO's], and the ranks. They expressed their gladness  over the brother president's visit to familiarize himself with  their conditions. They stated their high state of preparedness  to fulfill their patriotic duty and to make sacrifices in the  cause of defending the homeland and its unity and its gains and  democratic, developmental, and other achievements and  confronting the gang of rebellion and secession that has sought  to destroy and tear up the homeland. They emphasized that  Yemeni unity lives in the heart and conscience of every worthy  citizen. The Yemeni unity, they emphasized, is the culmination  of the fight of strugglers and the sacrifices of our people's  martyrs and their Armed Forces. They stressed that all  sacrifices are nothing when made for the sake of the homeland.  They noted the depth of their loyalty to God, the homeland, the  revolution, and unity, and their support for our patriotic  leadership under brother 'Ali 'Abdallah Salih, who has shown  himself to be a unionist leader dedicated to the nationalist  principles and the causes of the homeland and its unity.    The brother chairman of the presidential council, commander  in chief of the Armed Forces, spoke to the brother officers and  NCO's and ranks of the Armed and Security Forces. He paid  tribute to their high morale and the heroic performance of the  Armed and Security Forces who have proved loyal to principles  and who have kept their promise to God. They were truly the  soldiers of right, revolution, and unity, who have rallied to  the will of their people at all times and written bright pages  of acts of heroism in defense of our people's right to a free  and decent life. He indicated the challenges the homeland is  having to tackle following the actions taken by the gang of  rebellion and secession. President Salih reviewed this gang's  diabolical scheme through which it has sought to tear apart the  homeland's unity, which was forged on 22 May 1990 as a fruit of  a long struggle and (?unique) sacrifices. The gang, he said,  has forced this war on the homeland with the aim of destroying  it and set out to ignite sedition among the sons of the one  homeland to gratify their destructive selfishness and to serve  their own ends, indifferent to [word indistinct] the chaste  Yemeni blood that has been spilled. The brother president noted  the devastation this has caused to the homeland.    All conspiracies targeting unity and democracy have crashed  and will crash on the rock of the steadfastness and awareness  and strong will of our people and their Armed Forces, the  president said. He noted the gang of rebellion and secession's  cease-fire violations committed within the context of their  defiance of the will of the international community. This  separatist, rebellious gang in the [Yemeni] Socialist Party,  lacking all values and betraying all principles and covenants,  has had no qualms about perpetrating the ugliest crimes against  the homeland and the people. The gang is continually violating  the cease-fire and flouting the UN Security Council resolution.  We would like to reiterate here, added the brother president,  that if this murderous gang will not be bound by the cease-fire  resolution and continues to breach it -- it is the fourth  opportunity this gang has been given to abide by the resolution  -- the forces of unity and legitimacy are going to force it into  respecting and abiding by it.    The brother commander in chief of the Armed Forces  reiterated  our country's commitment to all the clauses of the Security  Council resolution. He stressed that our valiant Armed Forces  continue to be fully observant of the cease-fire resolution  despite the recurring acts of aggression on their positions by  elements of this rebellious gang, which is in its last gasps of  breath [word indistinct] destruction of all vital economic  installations before its departure, including the Aden refinery  and the electricity plant at [word indistinct] and other  facilities as an act of revenge on the homeland and an  expression of hatred for the Yemeni people and their  achievements.    The brother president applauded acts of heroism by members  of  our valiant Armed Forces, who spearheaded the battle of honor  and dignity for the homeland and people in the cause of unity,  democracy, and constitutional legality. They have proved  valiant heroes fearless of death in that they are fighting the  cause of right against wrong. They are also fighting for the  great principles and achievements that our people have fought  for -- unity and democracy, above all. He exhorted the brother  heroic officers and NCO's of the Armed and Security Forces to  show increased vigilance and awareness and to be prepared to  fulfill their patriotic duty. A great people stand behind you  [words indistinct] your generosity and sacrifices so that the  banner of Yemeni unity stays hoisted over the [word indistinct]  Yemeni homeland. Unity means pride, dignity, glory, and  stability. No matter what the cost and the sacrifices our  people and our Armed Forces may have to make, there can be no  abandonment of unity. There is no future for Yemen without  unity, asserted the brother president.     "
