,article_id,corpus_text
0,FT944-7712 ,"FT944-7712 _AN-EKWECAFNFT 941123   FT  23 NOV 94 / International Company News: Tobacco company ahead      By HILARY BARNES      COPENHAGEN   Scandinavian Tobacco Company, in which BAT of the UK, holds a 32.1 per cent stake, reported net profits of DKr937m (Dollars 154m) for the year ending June 30 1994, up 5 per cent on the previous year's DKr892m, writes Hilary Barnes in Copenhagen. Sales rose by 1.6 per cent to DKr13.76bn from DKr13.54bn, of which about DKr6.6bn arose from the Dagrofa general wholesale and retail group and the rest from tobacco products.   Companies:-  Scandinavian Tobacco.   Countries:-  DKZ  Denmark, EC.   Industries:-  P2111 Cigarettes.   Types:-  FIN  Annual report.  The Financial Times   London Page 36  "
0,FT934-9469 ,"FT934-9469 _AN-DKJC4AFFFT 931110   FT  10 NOV 93 / Commodities and Agriculture: WHO smoking target attacked      By ALISON MAITLAND   A 10 per cent reduction in smoking, urged by the World Health Organisation, would lead many tobacco-producing countries in the developing world to rely more heavily on international aid, according to a report published yesterday. The report, entitled Tobacco Trade or Aid?, by the International Tobacco Growers' Association, examines the impact of a hypothetical fall in demand of 10 per cent by 1995 on the economies of six developing countries. The association promotes the interests of tobacco-growing organisations around the world, including those from the US and Canada as well as Latin America and Africa. It concludes that the six countries - Brazil, Bulgaria, Kenya, Malawi, Tanzania and Zimbabwe - would suffer a collective loss of nearly Dollars 120m from a fall in export volumes of more than 59,000 tonnes. Malawi and Zimbabwe depend most heavily on tobacco for foreign exchange. Malawi's tobacco exports last year accounted for 59 per cent of total exports and contributed 16.7 per cent of gross domestic product. The loss of 10 per cent of projected tobacco export earnings in 1995 would be equivalent to 6 per cent of the aid it received in 1991, the report says. For Zimbabwe, the potential loss of Dollars 41m in foreign exchange would represent the equivalent of 25.7 per cent of its 1992 balance of payments deficit, and more than half the country's spending on social security and welfare. Pointing to the WHO's objective of a fall of more than 10 per cent in smoking in at least 20 per cent of its member states by 1995, compared with 1988, the report attacks what it calls 'a new imperialism'. 'Denied the dignity of contributing to their own development through foreign exchange earnings from tobacco, all the countries profiled in the present study and many other would. . . become more dependent on the largesse of the aid donor community,' it says. Last year the association published a report arguing that there were no sustainable alternative crops that would achieve the same level of earnings for most tobacco farmers. The Overseas Development Administration in London said yesterday it was looking at ways of helping developing countries find sustainable alternatives to tobacco. Since 1991, ODA policy has been to refuse to fund or support projects in the tobacco sector. Tobacco Trade or Aid? ITGA, PO Box 125, Forest Row, East Sussex RH18 5FA, England.   Countries:-  MWZ  Malawi, Africa.     ZWZ  Zimbabwe, Africa.     BRZ  Brazil, South America.     KEZ  Kenya, Africa.     TZZ  Tanzania, Africa.     BGZ  Bulgaria, East Europe.   Industries:-  P0132 Tobacco.   Types:-  MKTS  Foreign trade.  The Financial Times   London Page 34  "
0,FT943-11789 ,"FT943-11789 _AN-EG1C5AD6FT 940728   FT  28 JUL 94 / UK Company News: Improved volumes for BAT's tobacco side      By NEIL BUCKLEY   BAT Industries strongly defended prospects for its tobacco business yesterday, and reported improved volumes and profits in the US in spite of the political backlash against smoking. BAT said Brown  Williamson, the third largest cigarette company in the US, increased market share in the first half of 1994 from 10.3 per cent to 11.3 per cent, largely recovering the share it lost last year when Philip Morris cut the price of Marlboro cigarettes. BW increased domestic volumes by 20 per cent following a shake-up of its sales force, and export volumes by more than 10 per cent. Operating profits increased 76 per cent to Pounds 217m, benefiting from price increases in value-for-money brands which account for 60 per cent of its US business. BAT's performance outside the US was also strong. British-American Tobacco lifted trading profits 9 per cent, in spite of difficult conditions in some markets. Sales and profits in all operating divisions were up, with particularly strong performances in Chile, Argentina, Singapore, Indonesia and Australia. However, trading profits were down at BAT Cigarettenfabriken, the German business, because of a provision for relocation of a research facility. German sales improved, although total exports fell in spite of a big increase in exports to eastern Europe. A problem area was the Souza Cruz business in Brazil, where Pounds 80m profits last year were wiped out by weak economic conditions which led to downtrading and increased cross-border imports. BAT said action by the Brazilian government to stabilise the economy was likely to lead to improvement next year. Imperial Tobacco in Canada increased volumes and profits, benefiting from the elimination of border trade after domestic tax reductions.   Companies:-  BAT Industries.   Countries:-  GBZ  United Kingdom, EC.     USZ  United States of America.   Industries:-  P2111 Cigarettes.   Types:-  FIN  Interim results.     MKTS  Market shares.  The Financial Times   London Page 21  "
0,FT923-5823 ,"FT923-5823 _AN-CIBBCAB2FT 920828   FT  28 AUG 92 / UK Company News: Interest costs depress Monument   Higher interest payments and a provision for Australian taxes reduced net interim profits from Pounds 3.65m to Pounds 1.89m at Monument Oil and Gas. Sales of the independent UK oil and gas exploration company in the first half of 1992 rose from Pounds 16.3m to Pounds 20.8m. Interest paid was Pounds 198,000, against Pounds 1.97m received last time. Overseas tax came to Pounds 209,000 (Pounds 3,000).  The Financial Times   London Page 17  "
0,FT931-12310 ,"FT931-12310 _AN-DA3AKACPFT 930129   FT  29 JAN 93 / International Company News: McDonald's earnings at Dollars 228m peak      By LAURIE MORSE      CHICAGO   McDONALD'S Corporation, the world's largest hamburger chain, reported record earnings for both the year and fourth quarter, and modest gains in sales, particularly overseas. For the quarter, net income was Dollars 227.9m, or 61 cents a share, up 14 per cent from Dollars 200.4m, or 54 cents, a year earlier. Sales rose 10 per cent to Dollars 5.7bn from Dollars 5.2bn a year ago. Revenues, which due to franchising agreements are below sales, were Dollars 1.8bn, up 6 per cent from Dollars 1.6bn a year ago. For the year, McDonald's earned Dollars 958.6m, or Dollars 2.60 per share, up 12 per cent from Dollars 859.6m, or Dollars 2.35 cents, a year ago. Sales for the period were Dollars 21.9bn, compared with Dollars 19.9bn, and revenues were Dollars 7.1bn, up 7 per cent from Dollars 6.7bn. US sales grew 6 per cent in the year and 9 per cent in the quarter, while overseas sales gains were stronger. Overseas sales were up 17 per cent for the year and 13 per cent for the quarter. At December 31, 39 per cent of McDonald's sales, 44 per cent of its operating income, and 32 per cent of its restaurants came from outside the US. McDonald's said improvements in the US were largely due to cuts in operating and development costs, and its value pricing programme. Overseas, expansion and improved operating margins bolstered profits.   Companies:-  McDonalds Corp.   Countries:-  USZ  USA.   Industries:-  P5812  Eating Places.   Types:-  FIN  Annual report.  The Financial Times   London Page 21  "
0,FT931-12431 ,"FT931-12431 _AN-DA3AKAGUFT 930128   FT  28 JAN 93 / International Company News: McDonald's reports earnings at record level      By LAURIE MORSE      CHICAGO   McDONALD'S Corporation, the world's largest hamburger chain, reported record earnings for both the year and fourth quarter, and modest gains in sales, particularly overseas. For the quarter, net income was Dollars 227.9m, or 61 cents a share, up 14 per cent from Dollars 200.4m, or 54 cents, a year earlier. Sales rose 10 per cent to Dollars 5.7bn from Dollars 5.2bn a year ago. Revenues, which due to franchising agreements are below sales, were Dollars 1.8bn, up 6 per cent from Dollars 1.6bn a year ago. For the year, McDonald's earned Dollars 958.6m, or Dollars 2.60 per share, up 12 per cent from Dollars 859.6m, or Dollars 2.35 cents, a year ago. Sales were Dollars 21.9bn, compared with Dollars 19.9bn, and revenues were Dollars 7.1bn, up 7 per cent from Dollars 6.7bn. US sales grew 6 per cent in the year and 9 per cent in the quarter, while overseas sales gains were stronger. Overseas sales were up 17 per cent for the year and 13 per cent for the quarter. At December 31, 39 per cent of McDonald's sales, 44 per cent of its operating income, and 32 per cent of its restaurants came from outside the US. McDonald's said improvements in the US were largely due to cuts in operating and development costs, and its value pricing programme. Overseas, expansion and improved operating margins bolstered prof-its. The company added 675 restaurants in 1992, including 480 outside the US, and 120 additional outlets were under construction. At the end of the year, the company had 13,093 restaurants in operation, up from 12,418 in December 1991. Of the total, 4,134 were in major markets outside the US.   Companies:-  McDonalds Corp.   Countries:-  USZ  USA.   Industries:-  P5812  Eating Places.   Types:-  FIN  Annual report.     FIN  Interim results.  The Financial Times   London Page 28  "
0,FT923-6122 ,"FT923-6122 _AN-CH0BVADDFT 920826   FT  26 AUG 92 / International Company News: TDK has 18.4% decline in profits      By STEVEN BUTLER      TOKYO   TDK, the world's largest maker of magnetic tape, yesterday reported an 18.4 per cent decline in pre-tax profits to Y11.01bn (Dollars 88m) in the first quarter of the fiscal year which ended in June. Sales rose by 0.8 per cent to Y133.5bn. The results reflect the poor market conditions in the electronics industry. TDK's sales of electronic materials and components were off by 3.4 per cent to Y91.4bn. However, the company said it increased sales of thin film and other magnetic heads, metal magnets and chip capacitors. The company also increased sales of audiotape and videotape in the face of stagnant market conditions. Floppy disks and satellite receiving antennae sales also rose, producing an 11.3 per cent rise in TDK's recording media division to Y42.12bn. Overseas sales, led by the US, rose by 5.8 per cent to Y70.32bn. Net after-tax earnings dropped by 19.2 per cent to Y5.29bn.  The Financial Times   London Page 19  "
0,FT923-5689 ,"FT923-5689 _AN-CIBBCAFSFT 920828   FT  28 AUG 92 / UK Company News: Interest costs hit Monument   Higher interest payments and a provision for Australian taxes reduced net interim profits from Pounds 3.65m to Pounds 1.89m at Monument Oil and Gas. Sales of the independent UK oil and gas exploration company in the first half of 1992 rose 28 per cent from Pounds 16.3m to Pounds 20.8m; and the contribution from the Harriet oil field in Australia helped lift operating profit by 38 per cent to Pounds 2.3m (Pounds 1.67m). Interest paid was Pounds 198,000, against Pounds 1.97m received last time. Overseas tax came to Pounds 209,000 (Pounds 3,000). Under its strategy of disposing of oil and gas properties which are no longer making a significant contribution, Monument is disposing of its interest in the Buchan field to Brabant Petroleum, subject to government approval. The consideration is Pounds 2.52m cash.  The Financial Times   London Page 16  "
0,FT942-902 ,"FT942-902 _AN-EF0DGAD4FT 940627   FT  27 JUN 94 / Companies in this issue    ------------------------------- UK  ------------------------------- BAT Industries           26 Enterprise               24 Enterprise Oil           26 Great Southern           26 Lasmo                 26,24 Marks and Spencer        24 Martin Retail            26 Power Corporation        26 The Telegraph            25  ------------------------------- Overseas  ------------------------------- ABB                      24 American Tobacco         26 Bank Austria             27 Bank of Montreal         27 Bell Cablemedia          24 Foron                    27 Foster's                 25 GiroCredit               27 Harris Trust             27 Ina                      25 Insas                    26 Pluna                    27 Poseidon Gold            27 Sanofi                   27 Service Corporation      26 Varig                    27 Wheelock                 25  -------------------------------   Countries:-  XAZ  World.   Industries:-  P99   Nonclassifiable Establishments.   Types:-  COMP  Company News.  The Financial Times   London Page 25  "
0," FR940426-1-00039   FR940426-1-00006             Bureau of Alcohol, Tobacco and Firearms     27 CFR Parts 6, 8, 10 and 11        [Notice No. 794]        RIN 1512AB10       Unfair Trade Practices Under the Federal Alcohol Administration   Act (93F003P)        AGENCY:     Bureau of Alcohol, Tobacco and Firearms (ATF),   Department of the Treasury.           ACTION:     Notice of proposed rulemaking.              SUMMARY:     ATF is proposing to amend trade practice regulations   under the Federal Alcohol Administration (FAA) Act on   tied-house, exclusive outlets, commercial bribery, and   consignment sales by adding standards for enforcing the   ``exclusion'' element where appropriate and by revising other   regulations as the result of an agency review and an industry   petition. Under the FAA Act, ``exclusion, in whole or in part,   of distilled spirits, wine, or malt beverages, sold or offered   for sale by other persons'' is a necessary element of a   violation of the tied-house, exclusive outlets or commercial   bribery provisions. Recent court rulings have raised questions   concerning ATF's traditional interpretation of the term   ``exclusion''. ATF intends to use rulemaking to   (1) promulgate a framework for establishing ``exclusion,'' (2) identify promotional practices which result in retailer   control, (3) identify promotional practices which result in   exclusion under the Act, and (4) identify those practices for   which there is no likelihood that exclusion will result and for   which the Bureau will not take action (safe harbors). Other   regulatory amendments are also made as a result of an ATF   review of the regulations and an industry petition submitted in   1992.           DATES:     Written comments must be received by June 27, 1994.           ADDRESSES:     Send written comments to: Chief, Wine and Beer   Branch, Bureau of Alcohol, Tobacco and Firearms, P.O. Box   50221, Washington, DC 200910221; Notice No. 794.       Copies of written comments in response to this notice of   proposed rulemaking will be available for public inspection   during normal business hours at: ATF Reference Library, Office   of Public Affairs and Disclosure, Room 6300, 650 Massachusetts   Avenue NW., Washington, DC 20226.           FOR FURTHER INFORMATION CONTACT:       Marjorie Ruhf, Wine and Beer Branch, 650 Massachusetts   Avenue NW., Washington, DC 20226; telephone (202) 9278230.           SUPPLEMENTARY INFORMATION:       The Federal Alcohol Administration Act       The Federal Alcohol Administration Act (hereinafter   referred to as FAA Act or Act) provides for Federal regulation of the alcoholic beverage industry. The FAA Act contains   particular restrictions that are unique to the alcoholic   beverage industry and reflects Congress' concern with a variety   of trade practices and abuses that took place before, during   and immediately after Prohibition. This notice of proposed   rulemaking focuses on four parts of the statute, Exclusive   Outlet (27 U.S.C. 205(a)), Tied-House (27 U.S.C.   205(b)), Commercial Bribery (27 U.S.C. 205(c)), and Consignment   Sales (27 U.S.C. 205(d)). The supplementary information is   divided into two sections. The first section deals with the   subject of exclusion, and the second section covers other   changes proposed as a result of an internal review of trade   practice regulations and an industry petition.      Exclusion       One element which is necessary for these practices to   result in violation of Federal law is ``exclusion, in whole or   in part, of distilled spirits, wine, or malt beverages, sold or   offered for sale by other persons.''   Although exclusion is not defined in the FAA Act or in the   current implementing regulations at 27 CFR parts 6, 8 and 10,   ATF has, in the past, held that ``exclusion in part'' includes   causing retailers to purchase less of a competing brand than   they otherwise would have bought.   In a recent decision, however,     Fedway Associates, Inc., et   al.     v.     United States Treasury, Bureau of Alcohol, Tobacco and Firearms (Fedway),     976 F.2d 1416 (DC Cir. 1992) the United   States Court of Appeals for the District of Columbia Circuit,   held that Congress had intended something more than just a   retailer purchasing less of a competing brand than it otherwise   would have and for a violation to occur there must also be a   tie or link between a supplier and retailer that at least   threatens the retailer's independence.   The court based this conclusion on several points. The   court said ``exclusion'' means to exclude a rival product from   the marketplace by some direct action of the violator. Merely   taking some action which influences a retailer not to purchase   a rival product is not exclusion under the Act if the   retailer's response is the result of a free economic choice.   This interpretation of exclusion as meaning the shutting out or   expelling of a rival's product, according to the court, is   consistent with conduct addressed by the Act such as   tied-house, commercial bribery and exclusive outlets. Any   broader interpretation would, in the view of the court, likely   result in restriction of pro-competitive activities.            "," FR940426-1-00039   FR940426-1-00006             Bureau of Alcohol, Tobacco and Firearms     27 CFR Parts 6, 8, 10 and 11        [Notice No. 794]        RIN 1512AB10       Unfair Trade Practices Under the Federal Alcohol Administration   Act (93F003P)        AGENCY:     Bureau of Alcohol, Tobacco and Firearms (ATF),   Department of the Treasury.           ACTION:     Notice of proposed rulemaking.              SUMMARY:     ATF is proposing to amend trade practice regulations   under the Federal Alcohol Administration (FAA) Act on   tied-house, exclusive outlets, commercial bribery, and   consignment sales by adding standards for enforcing the   ``exclusion'' element where appropriate and by revising other   regulations as the result of an agency review and an industry   petition. Under the FAA Act, ``exclusion, in whole or in part,   of distilled spirits, wine, or malt beverages, sold or offered   for sale by other persons'' is a necessary element of a   violation of the tied-house, exclusive outlets or commercial   bribery provisions. Recent court rulings have raised questions   concerning ATF's traditional interpretation of the term   ``exclusion''. ATF intends to use rulemaking to   (1) promulgate a framework for establishing ``exclusion,'' (2) identify promotional practices which result in retailer   control, (3) identify promotional practices which result in   exclusion under the Act, and (4) identify those practices for   which there is no likelihood that exclusion will result and for   which the Bureau will not take action (safe harbors). Other   regulatory amendments are also made as a result of an ATF   review of the regulations and an industry petition submitted in   1992.           DATES:     Written comments must be received by June 27, 1994.           ADDRESSES:     Send written comments to: Chief, Wine and Beer   Branch, Bureau of Alcohol, Tobacco and Firearms, P.O. Box   50221, Washington, DC 200910221; Notice No. 794.       Copies of written comments in response to this notice of   proposed rulemaking will be available for public inspection   during normal business hours at: ATF Reference Library, Office   of Public Affairs and Disclosure, Room 6300, 650 Massachusetts   Avenue NW., Washington, DC 20226.           FOR FURTHER INFORMATION CONTACT:       Marjorie Ruhf, Wine and Beer Branch, 650 Massachusetts   Avenue NW., Washington, DC 20226; telephone (202) 9278230.           SUPPLEMENTARY INFORMATION:       The Federal Alcohol Administration Act       The Federal Alcohol Administration Act (hereinafter   referred to as FAA Act or Act) provides for Federal regulation of the alcoholic beverage industry. The FAA Act contains   particular restrictions that are unique to the alcoholic   beverage industry and reflects Congress' concern with a variety   of trade practices and abuses that took place before, during   and immediately after Prohibition. This notice of proposed   rulemaking focuses on four parts of the statute, Exclusive   Outlet (27 U.S.C. 205(a)), Tied-House (27 U.S.C.   205(b)), Commercial Bribery (27 U.S.C. 205(c)), and Consignment   Sales (27 U.S.C. 205(d)). The supplementary information is   divided into two sections. The first section deals with the   subject of exclusion, and the second section covers other   changes proposed as a result of an internal review of trade   practice regulations and an industry petition.      Exclusion       One element which is necessary for these practices to   result in violation of Federal law is ``exclusion, in whole or   in part, of distilled spirits, wine, or malt beverages, sold or   offered for sale by other persons.''   Although exclusion is not defined in the FAA Act or in the   current implementing regulations at 27 CFR parts 6, 8 and 10,   ATF has, in the past, held that ``exclusion in part'' includes   causing retailers to purchase less of a competing brand than   they otherwise would have bought.   In a recent decision, however,     Fedway Associates, Inc., et   al.     v.     United States Treasury, Bureau of Alcohol, Tobacco and Firearms (Fedway),     976 F.2d 1416 (DC Cir. 1992) the United   States Court of Appeals for the District of Columbia Circuit,   held that Congress had intended something more than just a   retailer purchasing less of a competing brand than it otherwise   would have and for a violation to occur there must also be a   tie or link between a supplier and retailer that at least   threatens the retailer's independence.   The court based this conclusion on several points. The   court said ``exclusion'' means to exclude a rival product from   the marketplace by some direct action of the violator. Merely   taking some action which influences a retailer not to purchase   a rival product is not exclusion under the Act if the   retailer's response is the result of a free economic choice.   This interpretation of exclusion as meaning the shutting out or   expelling of a rival's product, according to the court, is   consistent with conduct addressed by the Act such as   tied-house, commercial bribery and exclusive outlets. Any   broader interpretation would, in the view of the court, likely   result in restriction of pro-competitive activities.            "
