,article_id,corpus_text
0," FBIS4-11213      ""drlat079"," FBIS4-11213      ""drlat079_k_94004""        FBIS-LAT-94-079  Daily Report    22 Apr 1994      SOUTH AMERICA   Argentina      Industrial Espionage Suspected in Software Theft      Industrial Espionage Suspected in Software Theft      PY2204190394 Buenos Aires NOTICIAS ARGENTINAS in Spanish  1247 GMT 22 Apr 94    PY2204190394    Buenos Aires NOTICIAS ARGENTINAS    Spanish     BFN     [Text] Cordoba, 22 April (NA) -- Defense Ministry officials  and Military Airplane Factory authorities in this city have  confirmed the theft of computer material on the Pampa 2000 plane  project. They stressed, however, that the stolen material ""does  not include confidential information"" on the plane.    Aeronautics Engineer Francisco Luciano, chairman of the  Cordoba Materiel Area Administration Council, said that the  stolen hard disks contained information on ""the cost of  different plane components, information that was being prepared  for the bidding that the U.S. Air Force is organizing for 12  May.""    The United States will decide, through this bidding, on the  purchase of 700 training planes. The total cost of the deal is  estimated to be worth between $5 billion and $7 billion.    Luciano stressed that the stolen material ""does not have any  other value than the possibility of determining how many hours  you can invest in manufacturing different plane components"" and  other similar data.    He estimated that the materials stolen are only worth around  $10,000, and included a Hewlett Packard laser printer, software  material, a mouse, a CD-ROM, a scanner, diskettes, and office  paper.    Despite the explanation, however, officials here suspect  that  we are confronted with a case of industrial espionage. The  stolen material is not strategic, but could have had no other  destination than that of some company specifically interested in  the plane bidding.    The case is being investigated by Judge Gustavo Becerra  Ferrer, of the Second Federal Court, who took the precaution of  informing President Carlos Menem about the incident.    So far there is no information on court-ordered legal steps,  but it is understood that he has heard the testimony of various  Military Factory officials and employees working in the area of  computers.    It is presumed that the theft occurred on the night between  31 January and 1 February, when factory personnel were on  vacation. The materials were stolen from the office of the  department called Joint Primary Aircraft Training System  (JPATS), which was working on a U.S. Air Force and Navy joint  training program.     "
0," FBIS3-31719      ""dreeu036"," FBIS3-31719      ""dreeu036_c_94004""        FBIS-EEU-94-036  Document Type:Daily Report    23 Feb 1994      CZECH REPUBLIC      Industrial Espionage Effort Against Tamar Radar    AU2102110394 Prague MLADA FRONTA DNES in Czech 15 Feb 94 p 1   AU2102110394    Prague MLADA FRONTA DNES     Language:  Czech  Article Type:BFN    [Article by ""km"": ""Certain Arms Factory Reportedly Wanted To  Steal Data on the Tamara Radar""]    [Text] Prague--The HTT Group company, the manufacturer of  the Tamara passive radar, has registered an unsuccessful attempt  at industrial espionage, Ludek Stodulka, vice president of the  company, told MLADA FRONTA DNES. Tamara is a state-of-the-art  air defense system, which, according to experts, can uncover  even the ""invisible"" U.S. Stealth bomber.    The attempt to obtain secret information on the production  of  Tamara was supposedly made by a certain Czech arms company.  Stodulka did not specify which company it was, nor did he reveal  any details about the espionage attempt. He did indicate,  however, that the arms company wanted to gain access to  information about Tamara by offering jobs to three key HTT Group  employees.    Ludek Stodulka also said that this unnamed company, in  cooperation with foreign competitors, rendered it impossible for  the HTT Group company to export Tamara, which can fetch up to  $17 million, to one Persian Gulf country. The competitors  supposedly thwarted the long-planned deal, which was to have  been the first export of Tamara since 1992, by spreading false  information about the radar's abilities.     "
0," FBIS4-19670      ""drweu077"," FBIS4-19670      ""drweu077_o_94005""        FBIS-WEU-94-077  Daily Report    20 Apr 1994      CYPRUS      Government Not Treating Airport Incident as Espionage      Government Not Treating Airport Incident as Espionage      NC2004211794 Nicosia CyBC Television Network in Greek 1730  GMT 20 Apr 94    NC2004211794    Nicosia CyBC Television Network    Greek     BFN     [Text] The government is not handling the monitoring of  National Guard work at Larnaca Airport as espionage. The  security authorities, however, are continuing to follow the  moves of members of foreign embassies who are trying to collect  information on Cyprus' defense.    Alternate British High Commissioner Colin Jennings visited  Foreign Ministry Permanent Secretary Tasos Panayidhis to explain  the presence of British military officers at Larnaca Airport  last Sunday [17 April]. According to information from British  sources, Jennings claimed that the military officers--two of  whom were at the airport with their children--were observing  airplanes landing and taking off. According to the Cyprus  Broadcasting Corporation [CyBC], Lieutenant Colonel John  Anderson, the British military charge d'affaires, was one of the  military officers. He gave his identification to security men  when they asked him for it and left the airport. The British  claim that Anderson was not at the airport last Sunday, but they  have confirmed that he was on a one-week leave of absence from  the High Commission.    Denying reports by other media, a reliable source explicitly  told CyBC that no Cypriot is involved in the case. Government  spokesman Ioannis Kasoulidhis today told reporters that the  government is not handling the case as espionage.    According to CyBC's information, foreign missions in Cyprus  and Greece have recently embarked on a campaign to collect  information on the implementation of the new defense doctrine.  The same sources said Cypriot security authorities are trying  to limit the efforts of foreign missions to collect information  on the National Guard.     "
0," FBIS4-4162      ""drchi083"," FBIS4-4162      ""drchi083_b_94013""        FBIS-CHI-94-083  Daily Report    28 Apr 1994      United States  Canada      Aldrich Ames, Wife Plead Guilty to Espionage Charges      Aldrich Ames, Wife Plead Guilty to Espionage Charges      OW2804204494 Beijing XINHUA in English 1459 GMT 28 Apr 94   OW2804204494    Beijing XINHUA    English     BFN     [Text] Washington, April 28 (XINHUA) -- Aldrich Ames, a  veteran employee of the Central Intelligence Agency (CIA),  pleaded guilty today to espionage charges and was sentenced to  life imprisonment.    Ames' wife, Rosario, pleaded guilty to lesser charges of  espionage and tax evasion conspiracy, but her sentencing was  delayed until August 28th, reports said.    In a brief statement released after his sentencing in  Alexandria, Virginia, Ames said ""I bitterly regret the  catastrophe which my betrayal of trust has brought upon my wife  and son.""    Ames, who had been chief to CIA counter-intelligence  center's  Soviet section, said his wife knew of his spying activities  seven- and-a-half years after the beginning of his ""criminal  activity.""    He said his wife had ""pleaded with me to break off the  relationship with the Russians.""    Before today's sentencing, the Ames signed an agreement with  the federal government under which both would plead guilty and  thereby avoid a trial.    Although Ames' wife Rosario's sentencing is delayed until  August, reports said she would serve some five years in prison,  after which she would be able to take care of her five-year-old  son, Paul.    Paul is now staying with relatives of Ames' wife in her  native Colombia.    Under the agreement, Ames also agreed to cooperate with the  government in assessing the damage done to the U.S. during his  years spying for the Soviet Union and then Russia from 1985  until 1993.    Prosecutors accused Ames of selling intelligence about CIA  personnel and operations to the Soviets and later the Russians  in return for as much as 2.7 million dollars.     "
0," FBIS4-61413      ""drsov088"," FBIS4-61413      ""drsov088_b_94025""        FBIS-SOV-94-088  Daily Report    5 May 1994      RUSSIA NATIONAL AFFAIRS   Military  Nuclear Issues      Intelligence Denies Nuclear Espionage Claim      Intelligence Denies Nuclear Espionage Claim      MK0505141094 Moscow KOMMERSANT-DAILY in Russian 5 May 94 p 14   MK0505141094    Moscow KOMMERSANT-DAILY    Russian     BFN    [Mikhail Lashch report: ""Russian Intelligence Service as  Book Reviewer. The FIS Refutes Key Theses of a Book on Nuclear  Espionage""]    [Text] Last week, the Russian mass media started  publishing excerpts from the memoirs of Pavel Sudoplatov, a  grand master of Soviet espionage and sabotage in the  1930's-1950's. One of its main sections is devoted to the  intelligence service's involvement in the creation of Soviet  nuclear weapons and contains sensational revelations implicating  the world's key scientists of the time -- Enrico Fermi, Leo  Szilard, and Robert Oppenheimer -- in leaking Western nuclear  secrets to the USSR. Yesterday, your KOMMERSANT- DAILY  correspondent asked Tatyana Samolis, press secretary of the  Russian Foreign Intelligence Service [FIS] chief, to comment on  the allegations.    Ms. Samolis told your KOMMERSANT-DAILY correspondent that  the  FIS chiefs have already worked out their stance on the matter.  They think that some passages in Sudoplatov's book are a  compilation of actual events, half-truths, and pure invention.  The FIS still holds the opinion that Soviet scientists made a  decisive contribution to the creation of nuclear weapons in the  USSR, whereas intelligence efforts, albeit important and  qualified, had only a secondary role to play.    The FIS director's press secretary did not deny that  starting  September 1941 the Soviet intelligence service did receive  truthful information on efforts to create nuclear weapons in the  United States and the United Kingdom, something which helped  solve a number of technical problems and accelerate the process  of nuclear arms development. But events related to intelligence  activity in that area and the roles of many players were  interpreted in too free, often even incorrect, a manner in Pavel  Sudoplatov's memoirs.    Although special services tend to avoid specific comments on  their methods and sources of information, this time Ms. Samolis  categorically denied allegations contained in the book that the  Soviet intelligence service received information on the nuclear  problem directly from as prominent scientists as Fermi, Szilard,  and Oppenheimer.     "
0," FBIS4-30829      ""dreeu104"," FBIS4-30829      ""dreeu104_a_94001""        FBIS-EEU-94-104  Daily Report    21 May 1994      ALBANIA      Police Charge Omonia Leaders With Espionage      Police Charge Omonia Leaders With Espionage      AU2705161394 Tirana GAZETA SHQIPTARE in Albanian 21 May 94 p  1    AU2705161394    Tirana GAZETA SHQIPTARE    Albanian     BFN    [Fa.Bax. report: ""`Omonia Activists Involved in Espionage'""]    [Text] Tirana -- Six local leaders of Omonia, recently  arrested in a lightning strike of the Albanian police, have now  been accused of espionage. Theodori Bezhani, Irakli Sirma, and  Kosta Qirja from Gjirokaster; Vangjel Paparisto from Sarande;  and Panajot Marto and Kosta Cavo, resident in Delvine, are now  being held in prison on the serious charge of ""maintaining links  with the Greek secret services."" Some time ago, they had all  faced the preliminary charges of illegally carrying weapons and  of anticonstitutional activities. Following further  investigations, the Tirana Procurator's Office has now declared  its opinion on the six arrested members of the Greek minority.  Those arrested are almost all leaders of local organizations of  Omonia, or people well-known for their activities in the Greek  minority areas.    The news, since confirmed by the Tirana Procurator's Office,  came only one day after the news conference of the leadership of  the Greek minority organization, at which Omonia Chairman Sotir  Qirjazati had one again asked for the highest Albanian state  authorities to intervene to free the six persons under arrest,  and had reemphasized their innocence. The Omonia leadership  also repeated the demands they submitted about one year ago,  including for ""an increase in local self-government."" Among the  most important demands put forward by Omonia are the right to  Greek-language broadcasting and the right to use two official  languages and two national symbols.    All these developments take place at a time when there is an  evident increase in diplomatic efforts to improve relations  between the two states, which have passed through a chilly  period following last month's serious terrorist incident near  the village of Peshkepi. Meanwhile, following their first  meeting in Zurich, the two foreign ministers, Serreqi and  Papulias, have agreed to meet in Tirana in order to discuss the  problems still existing between the two countries. Albanian  President Sali Berisha himself reemphasized his readiness to  assist the good progress of these relations. Replying to a Greek  journalist's question on 19 May, Berisha said, ""I agree to visit  Athens, of course, if they invite me.""     "
0," FBIS4-5633      ""dreas071"," FBIS4-5633      ""dreas071_q_94006""        FBIS-EAS-94-071  Daily Report    12 Apr 1994      AUSTRALASIA   New Zealand      Officer's Diary Provides Evidence of Espionage      Officer's Diary Provides Evidence of Espionage      BK1204092494 Hong Kong AFP in English 0842 GMT 12 Apr 94   BK1204092494    Hong Kong AFP    English     BFN     [Text] Wellington, April 12 (AFP) -- New Zealand appears to  have engaged in some form of spying on India, a cryptic entry in  a the diary of an army officer lost here reveals, the EVENING  POST reported here Tuesday.    The bulky, black-leather Filofax, owned by Major Scott  Turner  who is assistant director of electronic warfare in the Ministry  of Defence, was leaked to various media outlets after it was  found in long grass last week.    The POST said the man who found the Filofax, identified only  as Mike, had decided to release the diary after he saw what it  contained.    ""This is public information. It is important this be  released because we spend millions of dollars on the  organisation this guy works for and it suggests we spy on people  we consider our allies like India,"" ""Mike"" said. One Filofax  entry, under the heading RNZN (apparently a reference to the  Royal New Zealand Navy), says: ""Indian photos [word indistinct]  DSD get them."" The POST suggested that this entry disclosed  some espionage operation against India. It interpreted DSD to  mean the Australian Defence Signals Directorate.    The Filofax includes a diary, work plans for 1994, duties'  lists, notes of meetings with others in the New Zealand  intelligence community, four used train tickets, two business  cards and details of the officer's recent purchase of a house.    Contents of the Filofax show Turner was coordinating with  the  secret Government Communications Security Bureau (GCSB), which  runs two large electronic listening bases linked into Australia,  Britain and the US.    There are also references such as ""Tropic Twilight -- Cook  Islands Aug-Sep, Intercept range upgrade 2MHz - GHz"" as well as  some action regarding tensions between Papua New Guinea [PNG]  and the Solomons over Bougainville, a PNG province affected by  civil war.    Defence spokesman John Seward said Tuesday the owner was  getting legal advice ""and will seek police assistance to get it  back"".    Seward said electronic warfare was not spying and the  Filofax  was ""not in itself a classified document.    ""Electronic warfare is a long-established legitimate and  widely known part of military operations.""    Seward said the Filofax was the personal diary of a staff  officer although he said he believed it was unusual for a staff  officer to record classified acronyms in a personal book.     "
0," FBIS4-24429      ""drchi104"," FBIS4-24429      ""drchi104_p_94002""        FBIS-CHI-94-104  Daily Report    31 May 1994      Central-South Region      Guangzhou Leaders Warn Against Foreign Espionage      Guangzhou Leaders Warn Against Foreign Espionage      HK3105064894 Hong Kong EASTERN EXPRESS in English 31 May 94  p 7    HK3105064894    Hong Kong EASTERN EXPRESS    English     BFN     [Text] Foreign espionage remains a threat to Guangzhou's  political and social stability as well as the overall safety of  China according to Guangzhou leaders.    ""Activities by foreign spies in China aimed at subversion,  infiltration, divisiveness and rebellion have not stopped,"" the  Guangzhou party secretary, Gao Siren, told a recent state  security meeting, the official GUANGZHOU DAILY reported on  Sunday. ""Foreign enemy forces have joined hands to encourage  destructiveness, which is a danger to the social stability of  Guangzhou,"" he said.    The mayor of Guangzhou, Li Ziliu, said many people were  lulled into a ""one-sided"" belief that economic prosperity meant  ""not being conscious about secrecy and the movements of the  enemy.""    The warnings follow a special trip to the Shenzhen Special  Economic Zone in April by the director of the State Bureau of  Secrecy, Shen Hongying, who said those regions on ""the front  line of China's opening to the outside world"" caused the  greatest loss of state secrets. ""The frequent foreign economic  exchanges of Shenzhen... have led to arduous and complicated  secrecy needs,"" Shen said.    Chinese leaders have expressed alarm at the frequency of  contacts between foreigners and Guangdong officials, which they  believe has resulted in disclosure of state secrets.    Officials from other parts of China frequently travel to  Shenzhen or Guangzhou to meet foreign couterparts for the sake  of convenience.    China's concept of enemy spies is not limited to  trenchcoated  diplomats poking around military bases. It includes everyone  from foreign businessmen gathering conventional market data to  journalists doing what in most countries would be considered  their regular work of news reporting.    Shen's and Gao's use of the term jingwai (outside the  border)  rather than waiguo (foreign country) in reference to espionage  activities that are supposed to be aimed against China reflects  their belief that Hong Kong and Taiwan people are possibly the  biggest threat to them.    While political secrets remain closely guarded, economic  reform has made it almost impossible for any significant  economic policy or information to be kept secret for long,  despite the best efforts of the secrecy cadres assigned to every  department of both central and local governments.    Gao said stepped up vigilance in guarding state secrets in  Guangzhou was crucial for both government cadres as well as the  common people.    Li dismissed suggestions that stepped up vigilance in  protecting economic, technological, and commercial secrets would  harm Guangdong's economy. ""All such thoughts are badly  mistaken,"" the mayor said, without further explanation.     "
0," FBIS3-58751      ""drweu014"," FBIS3-58751      ""drweu014_h_94004""        FBIS-WEU-94-014  Document Type:Daily Report    21 Jan 1994      GERMANY      BND Reportedly Planning Industrial Espionage    AU2101125794   AU2101125794       Article   Type:BFN     [Editorial Report] Munich ARD Television Network at 1930  GMT on 20 January on its ``Monitor'' program, moderated by Klaus  Bednarz, carries a 10-minute report by Jo Angerer and Mathias  Werth on the Federal Intelligence Service, BND, in  Munich-Pullach plans to extend its activities to industrial  espionage.    Asked about the BND's future tasks, Bernd Schmidbauer,  intelligence coordinator in the Federal Interior Ministry, says  it will deal with the problems of ""drugs, money laundering,  terrorism, and problems related to proliferation, meaning the  export of instruments and machinery for the production of  weapons of mass destruction, which, in view of the changed  world, is one of the important central points.""    Asked whether the new tasks include dealing with the large  area of industrial espionage, Schmidbauer says: ""It does, as  far as prevention is concerned; it does not, as far as active  industrial espionage is concerned. The FRG does not pursue  industrial espionage with its intelligence services.""    The video shows a ""confidential BND document"" that says ""the  opposite."" It reveals that ""Department I, the most important  BND department, which is responsible for active espionage, is  being restructured. The author of the paper is Volker Foertsch,  head of Department I and a confidant of Minister in the  Chancellor's Office Schmidbauer. This document not only deals  with proliferation, organized crime, and international drug  trafficking. Among other things, the BND work will in the  future be focused on Comp Int, or competitive intelligence -- in  other words, industrial espionage.""    Erich Schmidt-Eenboom, an ""intelligence expert,"" says ""the  creation of such a section in BND Department I means agents from  Pullach will in the future steal foreign companies' internal  secrets to make them available to German firms for competitive  advantages. The BND pursued such activities in the past in  exceptional cases, but is obviously planning to do so  systematically.""    According to ``Monitor'', the BND is prohibited by law from  carrying out industrial espionage abroad. ""But this is  precisely what the service is planning to do,"" says the  correspondent. ""What the BND means by competitive intelligence,  or industrial espionage, is described in an internal working  paper, which demonstrates by a U.S. example what -- as it says  verbatim -- competitive intelligence as such means.""    The video shows a document that deals with the way a U.S.  firm obtains information from the U.S. NSA on the planned  introduction of a new microchip generation by a foreign producer.    The BND ""cooperates closely with German industry, and, in  addition to the Federal Government and federal authorities,  German firms are among its consumers."" Schmidbauer denies this:  ""This has never been the case, and it will not be the case in  the future. Of course, certain information is passed on to  private institutions by the responsible authorities if such  institutions are concerned. This is not the rule, however, but  the exception.""    The video shows an internal BND document ""for official use  only."" Apart from government authorities and NATO, ""we also find  industry as a consumer of BND information.""    Schmidbauer says he does ""not know this document. I repeat,  this would be an activity that would be incompatible with the  legal bases of the Federal Intelligence Service. If such  information really exists, we must examine it and, if necessary,  submit it to the Parliamentary Control Commission.""    According to these documents, the ""BND passes on secret  information to German industry, and intends in the future to spy  on foreign firms as well -- illegally, but in the world trade  war, one does not hesitate to use dirty tricks in this country,  too,"" the ``Monitor'' report concludes.     "
0," LA062190-0010   236342    June 21, 1990, Thursday, Home Edition      Metro; Part B; Page 6; Column 6; Letters Desk      110 words      SPIES AND NATIONAL SECURITY      Espionage has become big business. In his article, Christopher says, "" . . .  Spying has endangered our national security to such a breathtaking extent that  we can all be thankful that war did not break out while some of our most  sensitive secrets were compromised.""    Perhaps. But maybe the truth is just the opposite.    Perhaps the reason that the Cold War never turned hot was because our secrets,  as well as the Soviets' were compromised. (We have our spies, too.) It's not  impossible that the acts of those agents provided each of us with enough ""hard""  information about the other's abilities to prevent a suicidal act.    MAX R. FLEHINGER    Tarzana      Letter to the Editor    "," LA062190-0010   236342    June 21, 1990, Thursday, Home Edition      Metro; Part B; Page 6; Column 6; Letters Desk      110 words      SPIES AND NATIONAL SECURITY      Espionage has become big business. In his article, Christopher says, "" . . .  Spying has endangered our national security to such a breathtaking extent that  we can all be thankful that war did not break out while some of our most  sensitive secrets were compromised.""    Perhaps. But maybe the truth is just the opposite.    Perhaps the reason that the Cold War never turned hot was because our secrets,  as well as the Soviets' were compromised. (We have our spies, too.) It's not  impossible that the acts of those agents provided each of us with enough ""hard""  information about the other's abilities to prevent a suicidal act.    MAX R. FLEHINGER    Tarzana      Letter to the Editor    "
