,article_id,corpus_text
0,FT931-908 ,"FT931-908 _AN-DC1AGABKFT 930327   FT  27 MAR 93 / Northern Ireland industry gets belated energy help      By RALPH ATKINS   THE GOVERNMENT is to provide at least an extra Pounds 10m to industry users of electricity in Northern Ireland to help curb rises in their energy bills  -a move long demanded by Ulster Unionist MPs who may now decide to abstain in Monday's Commons coal debate. The announcement by Sir Patrick Mayhew, Northern Ireland secretary, was made in a written parliamentary answer at the same time as Thursday's coal white paper - but not mentioned by Mr Michael Heseltine, trade and industry secretary, in his Commons' statement. Colleagues of Sir Patrick yesterday denied that the timing of the move was deliberate. Although Mr Roy Beggs, the Ulster Unionist Party's energy spokesman, said: 'I'm very pleased that the secretary of state has responded as positively as he has.' The party's nine MPs have agreed to meet on Monday to decide how to vote that night. In October they helped save the government from defeat over the pit closures by abstaining in a Commons vote. Although their votes are now less crucial, ministers have listened carefully to Northern Ireland MPs' demands over the last five months and Mr Beggs has met Mr Tim Eggar, energy minister. Ulster Unionists have also welcomed the European Commission's decision earlier this month to give about Pounds 60m towards the cost of the planned electricity interconnector between Northern Ireland and Scotland. Mr Beggs said his party had been concerned about electricity costs which, he said, were up to 25 per cent higher for large industrial users than on the mainland.   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P4911 Electric Services.   Types:-  RES  Capital expenditures.     GOVT  Government News.  The Financial Times   London Page 6  "
0,FT943-3201 ,"FT943-3201 _AN-EIOC7ADCFT 940915   FT  15 SEP 94 / Survey of Northern Ireland (7): The textile base remains strong - Ulster companies are leading suppliers to British retail chains      By JOHN MCMANUS   Pyjamas and tights may not have the glamour of haute couture, but the manufacture of these staple items of clothing for British retailers, such as Marks  Spencer, keep more than 16,000 people in work in Northern Ireland. Garment manufacturing is now the most important sector of Northern Ireland's textile industry, itself the most significant manufacturing sector in employment terms, with annual sales exceeding Pounds lbn. Out of around 100,000 manufacturing jobs in Northern Ireland, around 26,000 are in the textiles industry, of which garment manufacture accounts for around 16,000. An additional 10,000 people are employed indirectly by the textile industry. The strength of Northern Ireland's garment industry is due to a combination of factors: the historically strong textile industry base; the growth of the British chain stores; and the high level of government support available since the start of the troubles 25 years ago. The skilled workforce and infrastructure developed by the linen industry allowed Northern Ireland-based garment manufactures to start supplying British retail chains, and to grow with them as they came to dominate the clothing market in Britain. 'Chain stores account for 60 per cent of clothing sales in Britain and provide the volume demand required by manufacturers to achieve economies of scale,' explains Mr Bruce Robinson, the deputy chief executive of Northern Ireland's development agency, the Industrial Development Board(IDB). The generous level of capital grants available in Northern Ireland over the last two decades - up to 40 per cent more than in the UK - has meant that local companies have been able to equip themselves with the expensive machinery needed to supply products of the quality required by chain stores. Northern Ireland's garment manufacturers would prefer to explain their success in terms of increased competitiveness. 'Our competitive edge is better design, a very close relationship with the customer, and a quick response time,' explains Mr Sean O'Dwyer, the managing director of Desmonds, a supplier to Marks and Spencer, which employs 2,700 people, making nightwear and other clothing. Northern Ireland-based suppliers, such as Desmonds, offer British retailers the facility to drop unsuccessful lines in mid-season and increase production of successful ones, so that they avoid being left with surplus stock at the end of the season. Although Far Eastern manufacturers might be more competitive on a cost basis, they are at a severe disadvantage when it comes to response time. The only way in which they can match Northern Ireland based suppliers is to air-freight their products, which is prohibitively expensive. It is an advantage which Desmonds has successfully exploited. Expansion plans The family-owned firm started supplying Marks and Spencer 40 years ago, and now sells the chain store about Pounds 100m worth of clothing a year - 'we're pretty confident that we can increase output. By 1998 we plan to have increased volume by 40 per cent,' comments Mr O'Dywer. Desmonds plans to invest about Pounds 5m under the expansion plan creating a further 600 jobs. The outlook for the garment sector is better now than it was ten years ago, believes Mr Terry McCartney, the chief executive of Charnos, which has extensive textiles interest in Northern Ireland through its Adria subsidiary. 'We have seen the industry being weakened by cheap imports, but I think that is changing and we are winning back market share through the quality of our service and design,' he explains. Adria, which produces branded and own-brand hosiery and lingerie for UK retailers has increased employment by 250 this year, opening a Pounds 5.4m lingerie factory in Derry. The company plans to open a new hosiery knitting factory in Strabane this year and hopes to employ over 1,500 people in Northern Ireland by the end of 1996. The garment industry's strength is not reflected in other parts of the industry, however - particularly carpet-making. Last month, textile group Richards announced it was closing its carpet-making subsidiary in Bangor, Spence Bryson, with the loss of 175 jobs. The closure was blamed on fierce competition in the UK carpet market. 'The performance of the carpet industry is linked to activity at retail level and the number of new housing starts,' according to Mr Desmond Morgan of the Northern Ireland Textile Association - 'these have been very slow to pick up and matters have not been helped by the entry into the UK market of the US carpet giant, Shaw International.' Textile yarns and fabric are a very important sector of the industry in Northern Ireland and are set to become more so with the decision of Taiwanese group, Hualon, to set up near Belfast. Although questions have been raised about the appropriateness of the decision to give Pounds 61m in grants to Hualon, the 1,800 jobs which the project will create in Belfast are very welcome. The fully integrated textile plant will dye, finish, weave and spin nylon, cotton and polyester-cotton fabrics. Other textile companies such as cotton spinners and weavers, Fruit of the Loom and Courtaulds Textiles, form the second largest sector in the textile industry in employment terms, accounting for the bulk of non-garment employment. The linen industry remains a significant employer, although it underwent rationalisation in the mid-1960s and 1970s. Northern Irish linen manufacturers, who produce about 20 per cent of Europe's linen, have been forced to move away from their traditional market, which was household fabrics. However, the return to fashion of natural fabrics, has given linen spinners a new lease of life in export markets.   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P23   Apparel and Other Textile Products.   Types:-  CMMT  Comment  Analysis.  The Financial Times   London Page 15  "
0,FT911-1787 ,"FT911-1787 _AN-BECBBAAZFT 910503   FT  03 MAY 91 / Parliament and Politics: Sharing power in a bid to save electricity - Northern Ireland      By RALPH ATKINS   AN ALLIANCE of Unionists and nationalists opposing the sale of Northern Ireland's electricity industry yesterday left the government rebuffing exactly the kind of co-operation it seeks in historic talks on the province's future. As Unionists prepared to join today the process of round-table talks taking place in Belfast, Mr Richard Needham, the province's economy minister, stuck by the Northern Ireland's Office plans to split the electricity utility in preparation for privatisation. His intransigence came despite pleas for a re-think in order to foster the co-operation ministers hope will see a new devolved government in the province and a replacement Anglo-Irish agreement. As if to tempt participants in the round-table talks, Mr Needham said that, if a new administration for the province was set up this summer, locally elected politicians would be able to reverse his decision. Mr Kevin McNamara, Labour's Northern Ireland spokesman, last night called for privatisation plans to be shelved while round-table talks continued. Before 'direct rule' in 1972, energy policy had been in the control of the Northern Ireland administration, he said. Mr Peter Brooke, Northern Ireland secretary, today meets Mr James Molyneaux and the Rev Ian Paisley, leaders of the main Unionist parties, for what could be the last of his bilateral meetings before full round-table discussions start - probably next Tuesday. Mr Molyneaux and Mr Paisley have joined forces with Mr John Hume, leader of the nationalist Social Democratic and Labour Party, to ask for a meeting with Mr John Major to discuss Northern Ireland electricity. At question time yesterday, Mr Hume drew parallels between the co-operation over the electricity industry and hopes for political progress. He urged Mr Needham to 'reconsider your position'.  The Financial Times   London Page 12  "
0,FT943-9275 ,"FT943-9275 _AN-EHLDRABNFT 940812   FT  12 AUG 94 / Mayhew to look at objections to Hualon      By JAMES BLITZ   Sir Patrick Mayhew, Northern Ireland secretary, yesterday said he would examine objections from leading British industrialists to a move by Hualon, the Taiwanese group, to build a textiles factory in Belfast. In a meeting with Mr Nicholas Winterton, Tory MP and chairman of the Manufacturing and Construction Industries Alliance, and other textile industry chiefs, Sir Patrick said that he would 'give full consideration' to claims that the Hualon project could lead to substantial losses in the textile industry on the mainland. He would not, however, commit the government to reviewing its decision to give Pounds 61m in aid to the Taiwanese company to build its plant. Sir Patrick also pointed out that the potential for job displacement had already been taken into account by ministers, and that state support for Hualon had been ap-proved by the European Commission. Textile manufacturers say that the Hualon project would lead to job losses because of existing overproduction of textiles in Europe. Although Hualon could employ more than 1,300 people, the project has been described as a 'Trojan horse' which could give the south-east Asian textile industry a foothold in Europe. Mr Winterton emphasised at yesterday's meeting that existing textile companies in Northern Ireland risked losing jobs if the project went ahead. He also claimed that one Northern Ireland company feared it could be 'deskilled' as a result of Hualon taking its trained operatives. The Northern Ireland Office restated yesterday that there was scope for Hualon to sell products to mainland Europe and the US, and to substitute products which are now imported to Britain from south-east Asia.   Companies:-  Hualon Corp.   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P9532 Urban and Community Development.     P8331 Job Training and Related Services.   Types:-  COMP  Company News.  The Financial Times   London Page 5  "
0,FT932-17434 ,"FT932-17434 _AN-DDACLABQFT 930401   FT  01 APR 93 / Electricity price rise for Ulster industry      By MICHAEL SMITH   INDUSTRIAL consumers of electricity in Northern Ireland are to pay up to 9 per cent more from today, it was announced yesterday, Michael Smith writes. The move is in spite of a government promise last week of at least Pounds 10m to curb rises. The increases come at a time when electricity companies in England and Wales are freezing or reducing prices. Domestic customers of Northern Ireland Electricity will have to pay 2.3 per cent more or 6 per cent if they use off-peak Economy Seven. Mr Nigel Smith, local director of the Confederation of British Industry, said it was very worrying. Northern Ireland Electricity, which is to be privatised in the summer, said electricity in the province was on a different system to that in England and Wales. More than 80 per cent of electricity was generated from oil in Northern Ireland and the benefits of cheaper coal, which English and Welsh consumers were enjoying, were less.   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P4911 Electric Services.   Types:-  COSTS  Product prices.  The Financial Times   London Page 8  "
0,FT924-3241 ,"FT924-3241 _AN-CLJACABRFT 921209   FT  09 DEC 92 / Pledge on cost of Ulster terrorism      By RALPH ATKINS   THE TREASURY is to underwrite any extra costs the Northern Ireland Office faces this year in compensating for terrorist damage in the province. But it is still resisting any help for insurers on the UK mainland. Sir Patrick Mayhew, the Northern Ireland secretary, announced yesterday that he had agreed an 'insurance policy excess'. The Treasury will provide a back-up if the sums paid out in compensation in Northern Ireland exceed the amount allocated in his department's budget. The deal follows the unprecedented freezing of Northern Ireland spending programmes in the last financial year because of unexpected extra costs of the compensation scheme. However, the Treasury said no parallels should be made with the situation on the mainland where no similar scheme operates - in spite of threats by insurance companies to withdraw cover for terrorist attacks on commercial property from next year. Mr Michael Heseltine, the trade and industry secretary, is talking with insurance companies about possible solutions. The Treasury said the Northern Ireland agreement was to make clear where the burden of any extra payout would fall. It added: 'It is not a matter of generosity. It is a matter of good control of public expenditure.' In 1991-92, the Northern Ireland Office paid out Pounds 33m in compensation but the amounts vary considerably from year to year according to the extent of terrorist attacks. With the IRA now apparently targeting commercial property, this year's total could be substantially higher. The NIO does not reveal how much is set aside each year for the scheme.  The Financial Times   London Page 8  "
0,FT943-3205 ,"FT943-3205 _AN-EIOC7AC8FT 940915   FT  15 SEP 94 / Survey of Northern Ireland (2): A puzzle for the economists  -Prolonged peace could bring a 'peace dividend' - or, some warn, a 'peace deficit' / The Northern Irish economy is recovering faster than the British economy as a whole      By JOHN MCMANUS   It is probably not surprising that peace should be as divisive amongst Northern Ireland's economists as 25 years of violence has been amongst the population at large. The 'issue' in Northern Irish economic circles at the moment is the impact on the economy of a prolonged, hopefully indefinite, period of peace. It is best summed up by the question: 'Is there going to be a peace dividend or a peace deficit?' There are some facts about the situation accepted by both sides in the debate, including the fact that the Northern Irish economy has been buffered from the worst of the recent recession by a Pounds 3bn to Pounds 4bn a year subsidy from the British Exchequer. It is also accepted that the Northern Irish economy is recovering faster than the British economy as a whole. This is particularly obvious in key measures such as Northern Irish production output and manufacturing industries output, which, on an indexed basis, have been ahead of Britain since mid-1990. Although unemployment in Northern Ireland remains the highest in Britain, at just under 13 per cent, employment has remained stable since 1990, despite a significant decline in Britain. In fact, looking back, it is debatable whether Northern Ireland had a recession at all. If you take a decline in GDP over two successive quarters as a definition of a recession, then it definitely did not have one. However, what economists do not agree on is that peace will benefit the economy and support the recovery. Dr Graham Gudgin of the Northern Ireland Economic Research Centre is one of the doubters - 'security-related expenditure accounts for about one third of the Pounds 4bn annual subvention . . . there is a huge question mark as to whether the north would be allowed to keep that money if peace broke out.' The possible benefits to the Northern Irish economy of increased tourism and other aspects of peace, would not outweigh the effect of losing the subsidy, he believes. Up to 20,000 well-paid jobs in the security forces and related areas could be lost, predicts Dr Gudgin. The type of jobs that are supposed to replace them, particularly in areas such as tourism, will be relatively low-paid, he points out. The government, not surprisingly, is much more positive and the Minister of State at Northern Ireland's Department of Economic Development, Mr Tim Smith, has cited unpublished research showing that 'over a number of years' the net effect of peace will beneficial in job terms. A similar stance has been taken by the Confederation of British Industry in Northern Ireland, which estimates that job growth through inward investment will quadruple from about 500 per year to 2,000 over a two-to-three year period, while perhaps another 70,000 jobs will be created in the tourism industry. One economist who is very positive about the impact of peace is Mr Douglas Hamilton, who works with the Government policy advisory group, the Northern Ireland Economic Council. Mr Hamilton believes there would be a tremendous boost to industry from operating in an environment not tempered by a political climate of violence and conflict. 'The troubles did not really lead to companies pulling out, but to a situation where they do not operate under normal conditions,' he claims. Mr Hamilton also believes that there would be pressure on the British government to let the Northern Irish economy down gently, by phasing-out the payment gradually and creating a reconstruction or redevelopment fund. Although the British government has not committed itself to such a fund, there have already been suggestions of increased aid from the United States and the European Union. The US is considering donating up to Dollars 150m over two to three years through the International Fund for Ireland. The fund was established by the British and Irish governments in 1986 and raises money in North America and Europe for projects that encourage reconciliation and economic regeneration. The president of the European Commission, Mr Jacques Delors, has said the European Union may increase the size of the donation it makes to the International Fund. There will be fundamental changes in the Northern Irish economy, which has many structural weaknesses, if peace becomes permanent, believes Mr Hamilton. Paradoxically, it was the structural weakness that led to the admirable performance of the Northern Irish economy during the recent recession, according to Mr Hamilton. The under-developed nature of Northern Ireland's financial services industry and the dynamics of its property market, with no appreciable shortage of private sector housing, meant that the boom in personal credit that led to the British recession, bypassed Northern Ireland. The absence of speculative pressure on house prices meant that people in Northern Ireland had nothing like the level of personal debt that people in the South of England had when high interest rates hit at the end of the 1980s. The distorted nature of Northern Ireland's employment patterns, with the government employing roughly 200,000 out of a total workforce of about 800,000, had a strong buffering effect also, explains Mr Hamilton. In addition, the exceptionally high level of grants that have been available in Northern Ireland since the start of the troubles - up to 40 per cent of capital expenditure - meant that Northern Irish companies went into recessions very well capitalised and with less debt than most British competitors. The strong performance of Northern Ireland's manufacturing industry is not merely accidental, points out Mr Gudgin. As a sector, it is less dependent on the British market than most companies in the UK. Sales to Britain only account for one third of output, compared to two thirds for most British industry. In addition, wage levels in Northern Ireland have fallen by about 10 per cent below British levels in the last ten years, due mostly to unemployment and the end of collective wage bargaining, says Dr Gudgin. One area in which Dr Gudgin and Mr Hamilton do concur is in their caution when it comes to predictions for the Northern Irish economy. In the absence of any appreciable peace dividend, both economists find it hard to accept that the North will out-perform Britain in the long term. 'Northern Ireland follows the British cycle,' explains Dr Gudgin, but he adds: 'If wage advantage and other advantages can be maintained, there is evidence that there will be something of a long-term improvement in the competitive position.'   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P9721 International Affairs.     P9311 Finance, Taxation, and Monetary Policy.   Types:-  CMMT  Comment  Analysis.     ECON  Economic Indicators.     ECON  Employment  unemployment.  The Financial Times   London Page 14  "
0,FT923-1766 ,"FT923-1766 _AN-CIUDDAFJFT 920921   FT  21 SEP 92 / Survey of Northern Ireland (10): Hackles rise over sell-offs  -Unions say privatisations will hit the consumer in the pocket      By JIM FLANAGAN   PRIVATISATION reached Northern Ireland later than it did the rest of Britain. The process of transferring government-owned companies and public utilities to the private sector only got going just over three years ago. The management-employee buy-out of Harland and Wolff, the Belfast shipbuilder and the sale of aircraft and missiles manufacturer Short Brothers to Bombardier, Canadian transportation giant, signalled the start of privatisation in earnest. In spite of fierce trade union opposition, the sales were completed and saved the UK government from paying substantial annual subsidies to keep the businesses afloat. While privatised companies have not had it easy since then, Harland has a reasonably healthy order book and Shorts, the region's largest private company, was profitable enough two years ago to enable a dividend to be paid on shares for the first time in years. Successful transfers to the private sector encouraged the government to press on with its timetable. The first part of the privatisation of the electricity industry was completed with the sale of the province's four power stations to British Gas, NIGEN (an American/Belgian consortium) and a management-employee buy-out team. However, completing the flotation will not be so easy. Last week Mr Robert Atkins, the province's economy minister, unexpectedly announced that the flotation of the transmission, distribution and supply business of Northern Ireland Electricity (NIE) - planned for November - would be postponed. Mr Atkins said a number of outstanding matters needed to be resolved, the most important of which related to the funding of a proposed interconnector to Scotland. NIE and ScottishPower reached agreement on the Pounds 200m interconnector project earlier this year, and the government is believed to be seeking about Pounds 70m from the European Commission towards the cost of construction. Unions argue that, as well as leading to large scale redundancies, the sale will hit consumers in the pocket. The Federation of Unions Supplying Electricity believes the provision of an efficient service will be secondary to the requirement to keep shareholders happy by making profits. The government dismisses such fears and says legisation will be introduced to protect consumers. While the power industry sell-off is almost complete, another project in its early stages is already causing concern. The privatisation of water and sewerage services in Northern Ireland has set alarm bells ringing, although it is not taking place for another three years. Opponents point to experience elsewhere in the UK where bills have been rising. Two months ago, Sir Patrick Mayhew, Northern Ireland Secretary, revealed that the government was dispensing with a plan to transfer the Department of the Environment's water and sewerage functions to a government-owned company before privatisation. The new proposal will take the services directly into the private sector in 1995/96, earlier than would otherwise have been the case. A customer billing system for water and sewerage will have to be introduced. Since domestic water charges are currently included in rates charges in Northern Ireland, the changes mean the calculation of the regional rate will have to be adjusted. The Northern Ireland Public Service Alliance (NIPSA) which represents 1,200 employees in the water industry, is angry at the sell-off proposals. Mr Sid McDowell, NIPSA deputy general secretary, said: 'Experience in England clearly shows that farming, industry and other commercial interests will face substantial increases in water charges. Northern Ireland will suffer those charges over a much shorter timescale than in England.' One of the big concerns is just who will pay the Pounds 500m being spent in the province over the next eight years to bring Ulster's water and sewerage facilities up to EC standards. Mr McDowell has no doubts about where the money will come from: 'Years of failing to invest in the water industry means that the vast amounts of money needed to make good that negligence will now be found by privatising and shifting the burden from the taxpayer to the consumer.' The General Consumer Council for Northern Ireland has called for a system of strict, independent regulation. Several other privatisations are in the pipeline. Northern Ireland Airports, which runs Belfast International Airport, is to be transferred to the private sector and a study has been commissioned on introducing a private element into the management and operation of Northern Ireland Railways - either in its entirety or on certain routes. Legislation on compulsory competition tendering is also to be introduced affecting all 26 of Northern Ireland local authorities. Councils will have to put out to tender their main services, such as refuse collecting and street cleaning. Again the unions say the cost will be a poorer service and job losses as companies vie for the work by under-cutting each other. In spite of the oppositon, however, there seems little chance of turning back the tide of privatisation. As one senior civil servant put it: 'The philosophy is enshrined in government policy. The sales will continue and the question is no longer whether to move to the private sector but how.'  The Financial Times   London Page 15  "
0,FT911-271 ,"FT911-271 _AN-BEMAUAC8FT 910513   FT  13 MAY 91 / Doubts over the future of N Ireland power chief      By JIMMY BURNS   THE GOVERNMENT is facing renewed controversy over its plans to privatise Northern Ireland's electricity supply industry amid reports that the chief executive of Northern Ireland Electricity, Mr Anthony Hadfield, is to be removed by his own board. NIE yesterday denied a report that Mr Hadfield had been sacked. It would not comment on a separate report that Mr Hadfield's three-year contract would not be renewed when it expires in July. However Mr Kevin McNamara, Labour's Northern Ireland spokesman, said last night that according to reliable information he had received, a decision was taken 10 days ago by NIE's board. Mr McNamara, with other Northern Ireland MPs, has publicly attacked the government's decision to break up and privatise NIE, the public utility which has a virtual monopoly in the province. Mr Hadfield, who is also deputy NIE chairman, was expected to play an important role in the privatisation process. According to some MPs, NIE managers and senior trade union officials his removal from the board could put a question mark over the future of the government's plans.  The Financial Times   London Page 9  "
0,FT931-1337 ,"FT931-1337 _AN-DCYCKAEQFT 930325   FT  25 MAR 93 / Summer sell-off for Ulster electricity      By MICHAEL SMITH   THE privatisation of Northern Ireland Electricity will go ahead early this summer in a sale likely to raise about Pounds 300m, Michael Smith writes. The sale of NIE will complete the privatisation of the Northern Ireland electricity industry, which started last April with the sale of four power stations. The decision follows European Community approval of a Pounds 60m grant towards a Pounds 200m investment programme for a new power line from Scotland. Uncertainty about the grant last year held up the flotation. Completion of the privatisation of the non-nuclear electricity industry is likely next year when the government is expected to sell its remaining 40 per cent stakes in PowerGen and National Power.   Companies:-  Northern Ireland Electricity.   Countries:-  GBZ  United Kingdom, EC.   Industries:-  P4911 Electric Services.     P9611 Administration of General Economic Programs.   Types:-  COMP  Company News.  The Financial Times   London Page 10  "
