,article_id,corpus_text
0," FBIS3-14573      ""drnes060"," FBIS3-14573      ""drnes060_s_94005""        FBIS-NES-94-060  Document Type:Daily Report    28 Mar 1994      Iran      Velayati To Depart on 6-Nation African Tour    LD2803144994 Tehran IRNA in English 1431 GMT 28 Mar 94   LD2803144994    Tehran IRNA     Language:  English  Article Type:BFN     [Text] Tehran, March 28, IRNA -- Foreign Minister 'Ali  Akbar Velayati is to leave here today for Conakry on a  six-nation tour of Africa which will take him to Guinea, Burkina  Faso, Zimbabwe, Uganda, Kenya, and Namibia.    Political observers deem the visits as ""very important"" and  in line with bilateral interests for further strengthening of  political, economic and cultural ties as well as regional and  international cooperation.    In the pre-revolution era, Africa was ignored by the shah's  regime which had ties with only certain African countries such  as the racist South African regime. However, the following the  triumph of the Islamic revolution in 1079, Iran severed its  relations with the racist South African regime upon the orders  of the father of the Islamic revolution the late Imam Khomeini,  and expanded its ties with sub-Saharan African countries.    Islamic Republic of Iran now has established ties with 20  African countries at the ambassadorial level and ""very sincere""  relations with many others, but is yet to develop healthy  economic ties with them.    The six African countries which Velayati is to visit are  rich  in gold, diamonds, silver, bauxite, zinc, iron, copper, tin and  cobalt as well as in such agricultural products as coffee,  cocoa, tea, rice, cotton, sugar cane and pineapple.    Iran can have favourable cooperation with the said countries  and can invest in their mineral and agricultural sectors in  favour of common interests.    However, Iran has no direct aerial and marine transportation  links with the said countries to promote economic cooperation.    Contrary to Iran, the European Community, U.S., Japan and  even the Zionist regime have embarked on economic investments in  sub-Saharan Africa unilaterally to plunder the rich natural  resources of the deprived continent.     "
0,FT933-913 ,"FT933-913 _AN-DI0BZABJFT 930927   FT  27 SEP 93 / Major's hope for S Africa      By PRESS ASSOCIATION and REUTER      MAPUTO   BRITISH Prime Minister John Major said last night he would welcome South Africa back into the Commonwealth, the Press Association reports. In a statement issued after a meeting in London with President F W de Klerk, Mr Major said South Africa was 'firmly on the road towards full, non-racial democracy'. 'The progress made within South Africa has opened the way for her to take her place in the international community,' he said. 'The question of South Africa's relationship with the Commonwealth will be one for a future South African government and for the Commonwealth as a whole to decide.' South Africa became a republic and withdrew from the Commonwealth in 1961. Mr de Klerk arrived in Britain earlier in the day from Washington, where he called for international financial aid and corporate investment to develop fully South Africa's natural resources and help move the country toward a multiracial democracy. Mr Major backed Mr de Klerk's call for investment, saying: 'We shall support lending by the World Bank and the International Monetary Fund to South Africa. I warmly welcome the lifting of economic sanctions. The South African economy has huge potential. Outside help to regenerate it and create more jobs will be vital to the transitional process.' Mozambique and South Africa have agreed to establish diplomatic relations with immediate effect, Mozambican state radio and television reported yesterday, Reuter reports from Maputo   Countries:-  ZAZ  South Africa, Africa.   Industries:-  P9721 International Affairs.   Types:-  NEWS  General News.  The Financial Times   London Page 8  "
0,FT933-3522 ,"FT933-3522 _AN-DINC7AA3FT 930914   FT  14 SEP 93 / World Trade News: Sweden ends S Africa ban      By AP      STOCKHOLM   The Swedish government ended its six-year ban on trade with South Africa yesterday, but the prohibition against investment remains in place, AP reports from Stockholm. Swedish investment, banned since 1979, could resume by October, the trade minister, Mr Ulf Dinkelspiel, predicted. The minority coalition of Prime Minister Carl Bildt is believed to be awaiting a go-ahead from the African National Congress.   Countries:-  SEZ  Sweden, West Europe.     ZAZ  South Africa, Africa.   Industries:-  P97   National Security and International Affairs.   Types:-  GOVT  Government News.  The Financial Times   London Page 4  "
0," FBIS4-23299      ""drafr107bb"," FBIS4-23299      ""drafr107bb_94007""        FBIS-AFR-94-107  Daily Report    2 Jun 1994      INTER-AFRICAN AFFAIRS      GCA, Frontline State Leaders Hold Meetings in Harare      GCA, Frontline State Leaders Hold Meetings in Harare      Less Dependence on Foreign Aid Urged    MB0306062594 Johannesburg SAPA in English 2225 GMT 2 Jun 94   MB0306062594    Johannesburg SAPA    English     BFN     [Text] Harare June 2 SAPA -- Sub-Saharan Africa should  reduce its dependence on foreign assistance as it has exhausted  its capacity to borrow external funds, the Global Coalition for  Africa [GCA] says in its annual report. ""Sub-Saharan Africa has  low savings, low investment, falling per capita GDP and relies  heavily on foreign resources. This must change. The region has  exhausted its capacity to borrow external funds on market terms.  And concessional aid, already down from its peak, may fall even  more i? the years ahead,"" the Zimbabwe News Agency Ziana quoted  the GCA's 1993 report as saying.    Armed conflict had stifled development, drained resources  and  impoverished many African countries, the GCA said. Even after  conflicts ended many countries had to undertake massive  reconstruction programmes to repatriate refugees, resettle  displaced persons and demobilise and re-integrate combatants.  ""The estimated 5.4 million refugees in Africa are evidence of  the suffering. Unable to lead reproductive lives in their own  countries, they burden host governments and the international  community.""    GCA executive director Boubakar Daiby-Outtara emphasised the  need for Africa to mobilise its own resources to compliment  those received from abroad. ""African countries should clearly  see the need to take charge of their own priorities.""     "
0,FT934-7742 ,"FT934-7742 _AN-DKRC7AGMFT 931118   FT  18 NOV 93 / Survey of South Africa - Open for investment (15): Still in courtship phase - Japan      By MICHIYO NAKAMOTO   ALTHOUGH Japan has long been a significant trading partner for South Africa the strength of that relationship has not been matched by high levels of investment. 'There is an awareness that South Africa is a promising market,' says Mr Sota Sakai, manager of the Middle East and Africa Section at Marubeni, the trading house. 'But when it comes to investment, this is like a marriage so it will take more time to reach that point,' he notes. While Japan was South Africa's fourth largest trading partner in 1990 after West Germany, Great Britain and the US, due to international sanctions there has been no Japanese direct investment in South Africa for at least the past 10 years, the ministry of finance says. The political situation is still a strong concern. The Japan Bond Research Institute, gave South Africa a 5.9 general rating in its latest July report, which was up from 5.4 in January and 4.0 in January, 1989. The Institute attributed the higher ranking to the positive aspects of the government's fiscal and monetary policies as well as enhanced international trust in South Africa. Geography is also a problem. 'Japan is not that internationalised yet,' explains Mr Sakai. Japanese businesses also believe that the entire business environment in South Africa needs to be improved before the country can expect to see a significant influx of investment from Japan. Greater communication between the two countries is also necessary before Japanese businesses are likely to feel comfortable with the idea of investing in South Africa. For much the same reasons, there is little interest in Japan in South Africa's capital markets. Meanwhile, the activities of Japanese banks with regard to South Africa have been frozen since the country declared a debt standstill in 1985. It is believed that no new lending will be forthcoming from banks, Japanese or other, until that situation is resolved.   Countries:-  JPZ  Japan, Asia.     ZAZ  South Africa, Africa.   Industries:-  P9721 International Affairs.     P9311 Finance, Taxation, and Monetary Policy.   Types:-  CMMT  Comment  Analysis.  The Financial Times   London Page 39  "
0," FBIS4-62456      ""drsov094"," FBIS4-62456      ""drsov094_a_94001""        FBIS-SOV-94-094  Daily Report    15 May 1994      RUSSIA INTERNATIONAL AFFAIRS      U.S., Japan Drop Objection to G-7 Participation      U.S., Japan Drop Objection to G-7 Participation      LD1505053794 Moscow ITAR-TASS in English 0508 GMT 15 May 94   LD1505053794    Moscow ITAR-TASS    English     BFN    [By ITAR-TASS correspondent Andrey Varlamov]    [Text] Tokyo May 15 -- Russia will take part for the first  time in a political summit of the G-7 countries scheduled in  Naples on July 8-10. All G-7 members-states, including Japan  and the United States, which had earlier objected to this,  agreed to such a modification of the previous formula ""seven  plus one"", under which the Russian leader met G-7 leaders after  the programme of the G-7 summit was comleted, the TOKYO SHIMBUN  said today with reference to sources from the Japanese  Government.    The political discussion is expected to focus on the  situation on the Korean peninsula, in connection with suspicions  that North Korea is involved in the development of nuclear  weapons, the Bosnian crisis, the progress of peaceful  settlement in the Middle East, war in Yemen and the situation in  South Africa following presidential elections. The problem of  North Korea might be brought up in light of strengthening the  regime of non-proliferation of nuclear weapons not only in asia,  but in the whole world.    Russia's problem will be discussed only at an economic  conference of G-7 leaders. The discussion is expected to focus  on the expansion of the framework of aid to Russia as it  switches over to the market economy.    Joint measures taken by the G-7 countries in combating  organised crime in the world are expected to be high on the  agenda of the economic conference, and in particular, preventing  the practice of money laundering by drug dealers and drug  trafficking.    The TOKYO SHIMBUN newspaper pointed out that Russia's  participation would make some corrections in final documents of  the Naples summit. ""In respect of the stance taken by Japan and  the United States"" G-7 member-states decided not to adopt a  traditional political declaration, but outline the course of the  discussion in a brief statement made by Italy which would chair  the summit.     "
0,FT921-14694 ,"FT921-14694 _AN-CAOBBAAOFT 920115   FT  15 JAN 92 / IFC calls for trebling of sub-Saharan investment      By WILLIAM KEELING   A TREBLING of private investment is required in sub-Saharan Africa if the region is to achieve long-term economic recovery, Mr William Ryrie, executive vice president of the International Finance Corporation (IFC), said in London this week. Mr Ryrie, speaking at a conference chaired by Mr Babacar Ndiaye, president of the African Development Bank, said achieving the target figure of 15 per cent of GDP was 'doubtful at best'. 'In most countries, even with the best will and the best policies, it will probably be the first decade of the 21st century before we begin to see real results - that is to say steadily rising private investment, sustained higher rates of growth and job creation', he added. Mr Ryrie said the IFC, the private sector arm of the World Bank, was investing approximately Dollars 200m a year in about 35 companies in sub-Saharan Africa. He estimated that projects in which the IFC had recently participated accounted for around 10 per cent of total private investment, domestic and foreign, in the region. Much of the IFC finance has gone into a few large investments, he acknowledged. 'What is lacking is a flow of medium-sized investments in manufacturing businesses,' Mr Ryrie said. He said private investment in sub-Saharan Africa has been running at about Dollars 8bn a year, with foreign private investment contributing less than Dollars 1bn a year. Net official development assistance to the region between 1980-89 had been Dollars 105bn, or about Dollars 30 per capita each year. He said the flow of aid had 'no parallel in history' but standards of living had continued to fall.  The Financial Times   London Page 4  "
0,FT933-5761 ,"FT933-5761 _AN-DIAB3AGJFT 930901   FT  01 SEP 93 / Survey of Africa - A continent at stake (11): In search of a kick-start - Private sector      By TONY HAWKINS   ONE of the most important challenges facing Africa in the 1990s is that of kickstarting the private sector. But as Sir William Ryrie, retiring executive vice-president of the International Finance Corporation (IFC), says, Africa is the only region in the developing world where public sector investment exceeds that of private enterprise. More than half the region's investment is funded from aid. This low level of private investment cannot be attributed to a shortage of entrepreneurship, says Sir William, noting that since the African Project Development Facility was launched in 1986, over 2,000 entrepreneurs have sought its assistance, The IFC - the World Bank group's private sector arm - has launched four main initiatives in the region: More than 23 governments have been advised by the IFC's Foreign Investment Advisory Service (FIAS) on how to attract direct investment from abroad. The IFC itself has invested in large energy sector projects in Cameroon and Nigeria and in the Ashanti Gold Mine in Ghana. Much is expected from small enterprise development programmes, seen as a partial solution to the region's escalating unemployment problem and also as an area where Africa has comparative advantage. In Ghana, for example, small enterprise accounts for more than 80 per cent of manufacturing employment. Access to finance is probably the main constraint on small firm expansion and the IFC's African Enterprise Fund targets its lending and investment activities on small businesses, funding some 58 projects in 18 countries since its inception. The IFC has assisted 10 countries in privatisation programmes, though progress has been slow. The fourth initiative is fostering capital market development. The World Bank's private sector programme has a broadly similar focus. Initially, its support for private sector development targeted infrastructural investment to complement industrial and agricultural projects. This changed in the 1980s as the Bank focused on specific obstacles to private sector growth, launching its Private Sector Development Programme in 1989, with three main objectives - creating an enabling business environment, restructuring the public sector and promoting financial sector development. In the 18 months to mid-1992, it financed 42 projects in 24 sub-Saharan countries. In addition to its support of privatisation, the Bank is working to strengthen the role of the state through capacity-building and institution-building investments. In the financial sector, its main task has been regulatory reform, including liberalising interest rates, allied with institutional reform including restructuring ailing banks, and establishing appropriate systems for prudential regulation and bank supervision. Yet there remain formidable obstacles. In Kenya, for example, a study found that the average company needs 15 licences a year to operate, taking some 223 staff hours to acquire. Backhanders add 66 per cent to legal fees while total costs including 'irregular charges' amounted to more than a fifth of incremental profits. Given the scepticism over an early return of foreign investment, the donors are right to bang the small enterprise drum. But in a world where retailers and consumers want increasingly sophisticated quality products, and where modern technology and scale economies demand heavy investment, it is difficult to see small business playing more than a residual role.   Countries:-  XMZ  Africa.   Industries:-  P9311 Finance, Taxation, and Monetary Policy.     P9611 Administration of General Economic Programs.   Types:-  CMMT  Comment  Analysis.     GOVT  Government News.  The Financial Times   London Page XI  "
0," FBIS4-24014      ""drafr119"," FBIS4-24014      ""drafr119_c_94004""        FBIS-AFR-94-119  Daily Report    20 Jun 1994      REPUBLIC OF SOUTH AFRICA      SACOB: Financial Rand, Exchange Controls Must End      SACOB: Financial Rand, Exchange Controls Must End      MB2006123694 Johannesburg Radio South Africa Network in  English 1100 GMT 20 Jun 94    MB2006123694    Johannesburg Radio South Africa Network    English     BFN     [Text] The South African Chamber of Business, SACOB, says  the financial rand and exchange control systems have outlived  their usefulness and they are sending the wrong messages to  international investors. SACOB says in a discussion document  that South Africa's changed international status, and a need to  create a more favorable climate for foreign investment, make it  necessary for the government to review its position on exchange  control. It says the government should commit itself as soon as  possible to the phasing out of the exchange control system when  the country's foreign reserves return to satisfactory levels.     "
0,FT931-7991 ,"FT931-7991 _AN-DBVBWABBFT 930222   FT  22 FEB 93 / ANC sanctions plea until poll date set      By PATTI WALDMEIR      JOHANNESBURG   THE African National Congress yesterday relaxed its policy on economic sanctions against South Africa, but said sanctions should remain until a date is set for multi-racial elections. This cannot be done until multi-party negotiations yield agreement on a range of difficult issues, including basic principles for a new constitution, the re-incorporation of nominally independent black homelands and multi-party control of the security forces. Agreement on an election date is likely to take several months, although swift progress in multi-party talks, due to begin next month, could bring agreement sooner. The ANC yesterday imposed several linked conditions for the lifting of sanctions, apart from an election date: a multi-party council must be established to oversee the government, with subsidiary councils to supervise elections and the state-run broadcasting corporation, and the existing constitution must be amended. Once these steps are taken, the ANC would call for trade, investment, financial and diplomatic sanctions to be lifted, but the international arms and oil embargoes would remain in place. Such a move would boost the business mood in South Africa, but would have little effect on private investment, with domestic and foreign investors more concerned about prospects for political stability and economic discipline under a multi-racial government. A resumption of lending by multilateral financial institutions such as the World Bank and International Monetary Fund would be the biggest benefit from an end to sanctions. The IMF might make funds available immediately through its compensating financing facility, designed to reimburse member countries for an unexpected shortfall in export receipts or for a rise in imports. However, South Africa could not seek balance of payments support until its current account was in deficit. It was around R4.5bn (Pounds 1bn) in surplus last year. Since the mid-1980s, South Africa has been forced to run a substantial current account surplus to cover foreign debt repayments, since international banks halted new lending to the republic. Capital outflows since 1985 have totalled over R40bn. ANC officials hope that lifting sanctions would prompt a surge of foreign investment and boost its chances of victory in the first multi-racial elections. At the weekend, ANC leader Nelson Mandela appealed for R130m for the organisation's election campaign. Meanwhile, Mr FW de Klerk, the President, tried to tackle his government's racist image in advance of elections, by appointing two coloureds (mixed race) and one Indian to his cabinet in minor positions. However he also appointed a noted hardliner, Mr Kobie Coetzee, to the sensitive position of Minister of Defence.   Companies:-  African National Congress (South Africa).   Countries:-  ZAZ  South Africa, Africa.   Industries:-  P86   Membership Organizations.     P9611 Administration of General Economic Programs.   Types:-  GOVT  Government News.  The Financial Times   London Page 6  "
