,article_id,corpus_text
0,FT943-1663 ,"FT943-1663 _AN-EIWEEABHFT 940923   FT  23 SEP 94 / Clinton not to seek more nuclear arms cuts      By GEORGE GRAHAM   President Bill Clinton has decided not to look for deeper cuts in the US's strategic nuclear arsenal until reductions already agreed with Russia have been carried out. After a year-long review of US nuclear strategy, the administration decided against trying to move beyond the limits on nuclear warheads already agreed with Russia in the Start 2 strategic arms reduction treaty, which would cut the US arsenal from around 6,000 warheads to around 3,500. Mr Clinton overruled some senior administration officials who had argued that the US should pursue an agreement on still deeper cuts in the Russian and US nuclear forces. Mr William Perry, the defence secretary, was due to give details of the new nuclear policy yesterday evening. Earlier this week, however, he warned that Russia had fallen behind schedule in its programme for dismantling nuclear weapons. Military officials argued that the US needed to maintain an adequate security hedge against the risk of a reversal in Russia's progress towards democracy and its possible failure to complete its promised cuts. Mr Clinton is expected to offer more money for dismantling nuclear missiles when he meets President Boris Yeltsin in Washington next week. The US has decided, however, to trim its stockpile of short range tactical nuclear weapons, which will leave approximately 480 weapons in Europe. In addition, the US is expected to cut its fleet of nuclear missile submarines from 18 to 14, and reduce the number of B-52 bombers from 94 to 66, instead of complying with the Start 2 limits by having each submarine or bomber carry fewer warheads. The US is now concentrating its efforts on talks aimed at extending the nuclear non-proliferation treaty. The White House yesterday also called on China to join the moratorium on nuclear test explosions declared by the other nuclear powers, and urged an acceleration of negotiations on a comprehensive nuclear test ban.   Countries:-  USZ  United States of America.     RUZ  Russia, East Europe.   Industries:-  P9721 International Affairs.   Types:-  NEWS  General News.  The Financial Times   London Page 6  "
0," FBIS4-5485      ""dreas070"," FBIS4-5485      ""dreas070_a_94007""        FBIS-EAS-94-070  Daily Report    9 Apr 1994      NORTHEAST ASIA   Japan      Ends Four-Day Visit, Departs      Ends Four-Day Visit, Departs      OW0904085994 Tokyo KYODO in English 0839 GMT 9 Apr 94   OW0904085994    Tokyo KYODO    English     BFN     [Text] Tokyo, April 9 KYODO -- Kazakhastan President  Nursultan Nazarbayev left Tokyo Saturday [9 April], concluding a  four-day visit that resulted in a pledge by Japan to offer  financial aid for dismantling the nation's nuclear arsenal and  promoting economic reform.    Before departing from Tokyo's Haneda Airport, Nazarbayev  told  reporters that the central Asian country will proceed with  ongoing economic reform although he acknowledged it is  impossible to achieve the reform without ""pain."" He also said  that raising productivity through joint ventures with advanced  countries, such as Japan, that have high technologies would  contribute to preventing falling living standards of the people  in the former Soviet republic.    In a joint statement signed by Nazarbayev and Prime Minister  Morihiro Hosokawa Friday, Japan pledged to allocate 1,170  million yen to Kazakhstan to help dismantle its nuclear arsenal  inherited from the former Soviet Union.    Tokyo will also provide a loan totaling 12,982 million yen  for improving railway infrastructure and tackling air pollution  from thermal power stations.    The Export-Import Bank of Japan will extend an untied loan  valued at 220 million dollars to support its transition to a  market economy.     "
0," FBIS3-56386      ""drsov011"," FBIS3-56386      ""drsov011_a_94029""        FBIS-SOV-94-011  Document Type:Daily Report    18 Jan 1994      RUSSIA INTERNATIONAL AFFAIRS      Official Reaction to Tripartite Agreement Noted     Kozyrev on Compensation   LD1401223494 Moscow ITAR-TASS in English 2144 GMT 14 Jan 94   LD1401223494    Moscow ITAR-TASS     Language:  English  Article Type:BFN    [By ITAR-TASS correspondent Yuriy Sizov]    [Text] Moscow January 14 TASS -- The documents on the  complete destruction of Ukraine's nuclear arsenal by its  transfer to and scrapping in Russia, which were signed in the  Kremlin, also determine the procedure of the payment of  compensation to Kiev for their loss, Russian Foreign Minister  Andrey Kozyrev said in an interview with ITAR-TASS.    This loss, according to Kozyrev, will be made up with  uranium  fuel, which Russia will obtain after recycling the weapon-grade  uranium in collaboration with the United States. Part of the  profit gained from the sale of uranium on the world market  belongs to Ukraine, Kozyrev noted. The uranium after all is the  property of the former Soviet Union, which is why the profit  from its sale will be divided, he said. ""We ourselves will  obtain weapon-grade uranium, recycle it and sell to America, and  the share belonging to Ukraine will be paid in the form of  uranium fuel,"" he clarified.    According to the Russian foreign minister, there is no  provision for any additional payments by Russia, and also of  writing off a part of Ukraine's debts.    Andrey Kozyrev said that the United States will provide  additional resources so that Moscow and Kiev can both ensure  safety during the dismantling of the nuclear arsenal, its  transportation and other necessary procedures. Naturally, the  dismantling of the arsenal - the nuclear contents and the  warhead - will be carried out in Russia only. Not because,  Kozyrev emphasised, Moscow wants to humiliate or offend Ukraine,  but because the appropriate plants are located in Russia and a  warhead can only be dismantled where it was made, otherwise  there would be a real danger of monstrous environmental  consequences.    The signed agreements really are historical. A political  decision has been made and the political will has been  displayed, now only ""purely technical work"" is needed to go  ahead, Kozyrev said. First of all we should determine the share  belonging to Ukraine, deduct from it Russia's expenses on  recycling it and other works and repay this part ""in whatever  form the Ukrainians want and the Russians can manage,"" he said.  But it is a purely technical question, the Russian minister  said.    Speaking of security guarantees given to Ukraine, Andrey  Kozyrev emphasised that they are basically standard ones. These  are the same guarantees which the three countries, the United  States, England and Russia, give to all the participants in the  non- proliferation of nuclear weapons treaty. It is quite  natural that the signed documents will come into force only  after Ukraine joins the nuclear weapon non-proliferation treaty  as a non-nuclear state, the Russian minister said.     "
0," FBIS3-42001      ""jptnd004"," FBIS3-42001      ""jptnd004___94020""        JPRS-TND-94-004  Document Type:JPRS  Document Title:PROLIFERATION ISSUES     11 February 1994      CENTRAL EURASIA   REGIONAL AFFAIR      Kozyrev on Compensation To Ukraine For Nuclear Disarmament    LD1401223494 Moscow ITAR-TASS in English 2144 GMT 14 Jan 94   LD1401223494    Moscow ITAR-TASS     Language:  English  Article Type:BFN    [By ITAR-TASS correspondent Yuriy Sizov]    [Text] Moscow Jan 14 TASS -- The documents on the complete  destruction of Ukraine's nuclear arsenal by its transfer to and  scrapping in Russia, which were signed in the Kremlin, also  determine the procedure of the payment of compensation to Kiev  for their loss, Russian Foreign Minister Andrey Kozyrev said in  an interview with ITAR-TASS.    This loss, according to Kozyrev, will be made up with  uranium  fuel, which Russia will obtain after recycling the weapon-grade  uranium in collaboration with the United States. Part of the  profit gained from the sale of uranium on the world market  belongs to Ukraine, Kozyrev noted. The uranium after all is the  property of the former Soviet Union, which is why the profit  from its sale will be divided, he said. ``We ourselves will  obtain weapon-grade uranium, recycle it and sell to America, and  the share belonging to Ukraine will be paid in the form of  uranium fuel,'' he clarified.    According to the Russian foreign minister, there is no  provision for any additional payments by Russia, and also of  writing off a part of Ukraine's debts.    Andrey Kozyrev said that the United States will provide  additional resources so that Moscow and Kiev can both ensure  safety during the dismantling of the nuclear arsenal, its  transportation and other necessary procedures. Naturally, the  dismantling of the arsenal -- the nuclear contents and the  warhead -- will be carried out in Russia only. Not because,  Kozyrev emphasised, Moscow wants to humiliate or offend Ukraine,  but because the appropriate plants are located in Russia and a  warhead can only be dismantled where it was made, otherwise  there would be a real danger of monstrous environmental  consequences.    The signed agreements really are historical. A political  decision has been made and the political will has been  displayed, now only ``purely technical work'' is needed to go  ahead, Kozyrev said. First of all we should determine the share  belonging to Ukraine, deduct from it Russia's expenses on  recycling it and other works and repay this part ``in whatever  form the Ukrainians want and the Russians can manage,'' he said.  But it is a purely technical question, the Russian minister  said.    Speaking of security guarantees given to Ukraine, Andrey  Kozyrev emphasised that they are basically standard ones. These  are the same guarantees which the three countries, the United  States, England and Russia, give to all the participants in the  nonproliferation of nuclear weapons treaty. It is quite natural  that the signed documents will come into force only after  Ukraine joins the nuclear weapon nonproliferation treaty as a  nonnuclear state, the Russian minister said.     "
0,FT934-1218 ,"FT934-1218 _AN-DLUC5AAUFT 931221   FT  21 DEC 93 / Ukraine begins dismantling its SS-24 nuclear missiles      By JILL BARSHAY and Agencies      KIEV   Ukraine announced yesterday that 17 of its 46 modern SS-24 strategic nuclear weapons had been deactivated, Jill Barshay in Kiev and agencies report. Mr Valery Shmarov, deputy prime minister, said the warheads had been moved away from the launchers. 'We are prepared to remove all SS-24s from military alert, but only if conditions discussed at these talks (with Russia and the US) are fulfilled.' Ukraine has set financial compensation, dismantlement aid and security guarantees as conditions for giving up its nuclear arsenal of more than 1,600 warheads.   Countries:-  UAZ  Ukraine, East Europe.   Industries:-  P9711 National Security.   Types:-  NEWS  General News.  The Financial Times   London Page 2  "
0,FT933-13793 ,"FT933-13793 _AN-DGRAKAAOFT 930717   FT  17 JUL 93 / Ukraine begins to dismantle missiles      By CHRYSTIA FREELAND and OLEH MAMAIEV      MOSCOW, KIEV   UKRAINE, which has faced harsh international criticism because of its increasingly vocal pro-nuclear lobby, yesterday took a quiet step in the opposite direction when technicians began dismantling some of the strategic nuclear missiles on its territory. Officials in Kiev yesterday confirmed a report in the Moscow daily newspaper Izvestia that they had this week begun dismantling 10 of the country's 176 inter-continental ballistic missiles. The decision represents the first concrete step that Ukraine - which has come under fierce diplomatic pressure for failing to ratify two key international disarmament treaties - has taken to reduce its strategic nuclear arsenal since becoming independent nearly two years ago. In contrast with its often hostile reporting on Ukraine, Izvestia welcomed the action as a signal that 'although one swallow does not make a summer, it cannot be denied that the ice has been broken'. However, the Ukrainian move did not deter the Russian Foreign Ministry from issuing a tough statement condemning Kiev's decision earlier this month to claim ownership over nuclear warheads on its territory. In keeping with that decision, Ukrainian military officials said the warheads from the disabled missiles would be temporarily stored in Ukraine. At a press conference in Kiev Ukrainian Prime Minister Leonid Kuchma defended the ownership claim, saying it was necessary to ensure Ukraine received compensation for the valuable enriched uranium released when warheads are dismantled. But Mr Sergei Yastrzhembsky, a Russian Foreign Ministry spokesman, warned Ukraine against going a step further and declaring itself a nuclear power, a move the Ukrainian prime minister and a large lobby in parliament favour as a temporary measure. 'Is it not clear that making Ukraine a nuclear state is tantamount to opening a Pandora's box, giving the go-ahead to the appearance of other nuclear states, putting an end to the non-proliferation of nuclear arms and saying No to nuclear disarmament?' Mr Yastrzhembsky asked. Kiev's tentative step toward disarmament, taken with little fanfare or attempt to win political credit from the west, does not rule out a future attempt by Ukraine to become a nuclear power. The 10 missiles which have been taken off military alert are Russian-manufactured SS-18s. Even Ukrainian hawks like Mr Kuchma support the dismantling of these weapons. Their position is that Ukraine should, at least temporarily, keep only the 46 SS-24 missiles on Ukrainian territory, which were made in Ukraine and are serviced by a Ukrainian factory.   Countries:-  UAZ  Ukraine, East Europe.   Industries:-  P3761 Guided Missiles and Space Vehicles.     P9721 International Affairs.   Types:-  NEWS  General News.  The Financial Times   London Page 2  "
0," FBIS3-59890      ""jptac001"," FBIS3-59890      ""jptac001___94015""        JPRS-TAC-94-001  Document Type:JPRS  Document Title:Arms Control     18 January 1994      CENTRAL EURASIA   REGIONAL AFFAIRS      Ashgabat Summit     May Decide Fate of Kazakhstan's Missiles   PM2112154493 Moscow IZVESTIYA in Russian 22 Dec 93 First  Edition p 1    PM2112154493    Moscow IZVESTIYA     Language:  Russian  Article Type:BFN    [Boris Vinogradov report: ""The Fate of Kazakhstan's Nuclear  Warheads May Be Decided in Ashgabat""]    [Text] At the meeting of CIS leaders in Ashgabat, Boris  Yeltsin and Nursultan Nazarbayev will meet face to face to  discuss the question of the status of the strategic nuclear  forces that are on Kazakhstan's territory.    Almaty is proposing the formation of a joint command. Moscow  has rejected this idea, because it would be a violation of its  international commitments.    There is general satisfaction that the Ukrainian option of  ""privatization"" of strategic missiles did not start a trend.  The Kazakh parliament, at its recent session, ratified the  Treaty on the Nonproliferation of Nuclear Weapons.    At the same time Russia looked on jealously at the  U.S.-Kazakh agreement, signed 13 December, on the safe  dismantling of nuclear warheads belonging to the strategic  arsenal of the former USSR. Washington promised to grant Almaty  $84 million out of the total sum of $1.2 billion allocated by  the U.S. Congress to the CIS countries for these purposes.  Russia, which has great experience in such operations, had  expected to find a common language with Kazakhstan and do the  dismantling itself.    In formal terms, all 108 SS-18 missiles stationed in  Kazakhstan, and the 1,400 warheads, are Russia's property. The  total value of their nuclear contents, after dismantling and  reprocessing, will amount to about $1 billion. The world  uranium market is strictly limited by IAEA [International Atomic  Energy Agency] guidelines. But the Americans would like to buy  all the uranium left after the warheads are dismantled, and have  made it clear to Kazakhstan that money is no object.    Almaty, having willingly renounced the status of a nuclear  power, expects to receive compensation for the missiles.  Nursultan Nazarbayev's edict banning the exportation from the  republic of anything that is on its territory applies not only  to missiles, but also to weapons [zaryady] that have been  removed from alert status. Kazakhstan's storage facilities are  packed with nuclear ammunition.    Russia is willing to share, but insists that the dismantling  and the uranium reprocessing takes place at its own plants.  Ukraine's uncompromising position cannot but influence  Kazakhstan's behavior. Kiev has decided, by the end of this  year, to remove all the warheads from 20 SS-24 ICBM's, and to  keep them. But Ukraine also does not have the plants and  technology for reprocessing the uranium, which it could use as  fuel for its five nuclear power stations.    After the Russian elections, the former certainty that the  safest course is to ship all the former USSR's nuclear weapons  to Russia's territory is not shared by everyone. Russia may  come up against more persistent claims from Ukraine and  Kazakhstan to keep the nuclear weapons.    It has yet to be decided how Kazakhstan's warheads will be  dismantled and by what means their uranium content will be sold.     "
0," LA120690-0183   318554    December 6, 1990, Thursday, Home Edition      Part A; Page 1; Column 6; Foreign Desk      852 words      ISRAEL WARNS IT WILL 'HURT' IRAQ IF THREAT COMES      By DANIEL WILLIAMS, TIMES STAFF WRITER      JERUSALEM      Israel's foreign minister warned Wednesday that if U.S. talks with Iraq result  in a heightened Iraqi threat to Israel, his country will take the matter into  its own hands and make the enemy ""hurt.""    ""If anyone thinks that through some maneuver in the name of peace, he will be  able to continue to threaten with the aim of surprising Israel, he will find  that Israel is ready with its might to destroy his security, to hurt him until  he is sorry and regrets his action,"" Foreign Minister David Levy declared in a  speech to the Knesset (Parliament).    ""Israel is taking nothing for granted and will make its own decisions,"" he  said.    The comments marked an end to Israel's low-profile approach to the Persian Gulf  crisis. They represented a clear expression of growing fears that Iraq's Saddam  Hussein may withdraw from Kuwait with his army and weaponry intact. Prime  Minister Yitzhak Shamir is scheduled to visit Washington next week and is  expected to reiterate Israel's concerns.    Levy's comments followed by a day his effort to press the United States not  only to expel Iraq's army from Kuwait but also to destroy Hussein's military  might.    On Tuesday, Levy summoned U.S. Ambassador William A. Brown to argue that by  Israel's reckoning, Washington has explicitly committed itself to the  dismantling of Iraq's developing nuclear potential. He further cautioned that  if Baghdad's existing chemical and conventional arsenal remains intact, ""it  would be a problem for Israel and a problem for the entire world,"" reported a  Foreign Ministry official familiar with the talks.    The official insisted that, despite reports in Israeli newspapers, Levy was not  implying a preemptive Israeli attack on Iraq. ""That is taking the implication  too far,"" the official said.    The Levy statements came amid gloomy Israeli appraisals of President Bush's  proposal to open talks with Iraq, an offer that Baghdad accepted Wednesday.  Although Bush insisted that he intends only to impress on Iraq the risks of  staying in Kuwait, Israeli officials compared the decision to Western Europe's  efforts to appease German dictator Adolf Hitler before the start of World War  II.    Science and Technology Minister Yuval Neeman likened Bush to Neville  Chamberlain, the British prime minister who abandoned Czechoslovakia to Hitler  in return for an illusory ""peace in our time.""    Housing Minister Ariel Sharon, a leading Cabinet hawk, demanded that the United  States remove Hussein from power.    ""For Israel, for the Middle East and for the world, it would have been much  better if the United States would not have stepped into the Persian Gulf if the  end of the crisis would be that Saddam Hussein stays in power,"" he said.    Deputy Foreign Minister Benjamin Netanyahu proposed that Iraq be de-clawed.  ""Stability and peace in the Middle East are very hard to envision if Saddam  Hussein remains with the weapons of mass destruction, the war machine that he  has, and is building,"" he said. ""How (the weapons) can be neutralized is  something that has to be looked at right now.""    Netanyahu indicated that Israel might take its own action if the United States  wavers. ""What has guided us throughout is, of course, support for the  American-led international effort to reverse Iraqi aggression, but equally, of  course, our concern and our resolution is to defend Israel,"" he said.    Iraq has threatened to attack Israel if war breaks out in the Persian Gulf.  Last spring, Hussein warned that he would ""burn half of Israel"" with chemical  weapons in case of an Israeli attack.    In his comments to Brown, Levy suggested that now is the best time to hit Iraq  because it is unlikely that an alliance such as the one now in place in the  gulf can be renewed in the future. Levy had summoned Brown after receiving a  letter from Secretary of State James A. Baker III explaining Bush's offer to  open talks with Baghdad.    ""Israel is threatened by name, and we are taking a risk by adopting a low  profile. In the event of danger, we must defend ourselves,"" a Foreign Ministry  official argued. The official added that Israel took Bush's recent comments on  Iraq's nuclear potential to mean that the United States is committed to  destroying it.    Israeli newspapers found Levy's performance ominous. The influential Haaretz  newspaper commented: ""These remarks, coupled with the statement to Ambassador  Brown, express a new Israeli policy toward the gulf crisis, following the  invitation to Iraq to negotiate with the United States.""    Despite the hints that Israel might take on Iraq alone, military officials have  said that Israel lacks the capability to do the job, at least using only  conventional weapons.    One military official told reporters Wednesday: ""Israel will never have the  kind of arsenal that the United States has in place in the Persian Gulf --  cruise missiles, B-52 bombers; nor do we surround Iraq on three sides, in  Turkey, Saudi Arabia, the gulf, like the Americans do.""    Israel possesses nuclear weapons and the means to deliver them. Government  officials insist that the country would never be the first to ""introduce"" them  in the region.      MIDDLE EAST PEACE; IRAQ -- FOREIGN RELATIONS -- ISRAEL; UNITED STATES --  FOREIGN RELATIONS -- ISRAEL; WAR; THREATS; IRAQ -- FOREIGN RELATIONS -- KUWAIT;  MILITARY CONFRONTATIONS; IRAQ -- ARMED FORCES -- KUWAIT; UNITED STATES -- ARMED  FORCES -- PERSIAN GULF    "," LA120690-0183   318554    December 6, 1990, Thursday, Home Edition      Part A; Page 1; Column 6; Foreign Desk      852 words      ISRAEL WARNS IT WILL 'HURT' IRAQ IF THREAT COMES      By DANIEL WILLIAMS, TIMES STAFF WRITER      JERUSALEM      Israel's foreign minister warned Wednesday that if U.S. talks with Iraq result  in a heightened Iraqi threat to Israel, his country will take the matter into  its own hands and make the enemy ""hurt.""    ""If anyone thinks that through some maneuver in the name of peace, he will be  able to continue to threaten with the aim of surprising Israel, he will find  that Israel is ready with its might to destroy his security, to hurt him until  he is sorry and regrets his action,"" Foreign Minister David Levy declared in a  speech to the Knesset (Parliament).    ""Israel is taking nothing for granted and will make its own decisions,"" he  said.    The comments marked an end to Israel's low-profile approach to the Persian Gulf  crisis. They represented a clear expression of growing fears that Iraq's Saddam  Hussein may withdraw from Kuwait with his army and weaponry intact. Prime  Minister Yitzhak Shamir is scheduled to visit Washington next week and is  expected to reiterate Israel's concerns.    Levy's comments followed by a day his effort to press the United States not  only to expel Iraq's army from Kuwait but also to destroy Hussein's military  might.    On Tuesday, Levy summoned U.S. Ambassador William A. Brown to argue that by  Israel's reckoning, Washington has explicitly committed itself to the  dismantling of Iraq's developing nuclear potential. He further cautioned that  if Baghdad's existing chemical and conventional arsenal remains intact, ""it  would be a problem for Israel and a problem for the entire world,"" reported a  Foreign Ministry official familiar with the talks.    The official insisted that, despite reports in Israeli newspapers, Levy was not  implying a preemptive Israeli attack on Iraq. ""That is taking the implication  too far,"" the official said.    The Levy statements came amid gloomy Israeli appraisals of President Bush's  proposal to open talks with Iraq, an offer that Baghdad accepted Wednesday.  Although Bush insisted that he intends only to impress on Iraq the risks of  staying in Kuwait, Israeli officials compared the decision to Western Europe's  efforts to appease German dictator Adolf Hitler before the start of World War  II.    Science and Technology Minister Yuval Neeman likened Bush to Neville  Chamberlain, the British prime minister who abandoned Czechoslovakia to Hitler  in return for an illusory ""peace in our time.""    Housing Minister Ariel Sharon, a leading Cabinet hawk, demanded that the United  States remove Hussein from power.    ""For Israel, for the Middle East and for the world, it would have been much  better if the United States would not have stepped into the Persian Gulf if the  end of the crisis would be that Saddam Hussein stays in power,"" he said.    Deputy Foreign Minister Benjamin Netanyahu proposed that Iraq be de-clawed.  ""Stability and peace in the Middle East are very hard to envision if Saddam  Hussein remains with the weapons of mass destruction, the war machine that he  has, and is building,"" he said. ""How (the weapons) can be neutralized is  something that has to be looked at right now.""    Netanyahu indicated that Israel might take its own action if the United States  wavers. ""What has guided us throughout is, of course, support for the  American-led international effort to reverse Iraqi aggression, but equally, of  course, our concern and our resolution is to defend Israel,"" he said.    Iraq has threatened to attack Israel if war breaks out in the Persian Gulf.  Last spring, Hussein warned that he would ""burn half of Israel"" with chemical  weapons in case of an Israeli attack.    In his comments to Brown, Levy suggested that now is the best time to hit Iraq  because it is unlikely that an alliance such as the one now in place in the  gulf can be renewed in the future. Levy had summoned Brown after receiving a  letter from Secretary of State James A. Baker III explaining Bush's offer to  open talks with Baghdad.    ""Israel is threatened by name, and we are taking a risk by adopting a low  profile. In the event of danger, we must defend ourselves,"" a Foreign Ministry  official argued. The official added that Israel took Bush's recent comments on  Iraq's nuclear potential to mean that the United States is committed to  destroying it.    Israeli newspapers found Levy's performance ominous. The influential Haaretz  newspaper commented: ""These remarks, coupled with the statement to Ambassador  Brown, express a new Israeli policy toward the gulf crisis, following the  invitation to Iraq to negotiate with the United States.""    Despite the hints that Israel might take on Iraq alone, military officials have  said that Israel lacks the capability to do the job, at least using only  conventional weapons.    One military official told reporters Wednesday: ""Israel will never have the  kind of arsenal that the United States has in place in the Persian Gulf --  cruise missiles, B-52 bombers; nor do we surround Iraq on three sides, in  Turkey, Saudi Arabia, the gulf, like the Americans do.""    Israel possesses nuclear weapons and the means to deliver them. Government  officials insist that the country would never be the first to ""introduce"" them  in the region.      MIDDLE EAST PEACE; IRAQ -- FOREIGN RELATIONS -- ISRAEL; UNITED STATES --  FOREIGN RELATIONS -- ISRAEL; WAR; THREATS; IRAQ -- FOREIGN RELATIONS -- KUWAIT;  MILITARY CONFRONTATIONS; IRAQ -- ARMED FORCES -- KUWAIT; UNITED STATES -- ARMED  FORCES -- PERSIAN GULF    "
0," FBIS3-56291      ""drsov010"," FBIS3-56291      ""drsov010_a_94037""        FBIS-SOV-94-010  Document Type:Daily Report    14 Jan 1994      RUSSIA INTERNATIONAL AFFAIRS      Documents on Ukraine Nuclear Weapons To Be Signed    LD1301214794 Moscow ITAR-TASS in English 1625 GMT 13 Jan 94   LD1301214794    Moscow ITAR-TASS     Language:  English  Article Type:BFN    [By ITAR-TASS correspondent Sergey Ostanin]    [Text] Moscow January 13 TASS -- Documents on problems on  nuclear arms in Ukraine are expected to be signed at a  tripartite summit of Russia, the United States and Ukraine on  Friday. A mechanism of the implementation of Ukraine's decision  on the withdrawal of nuclear warheads from its territory will  also be worked out, ITAR-TASS learned from informed sources on  Thursday.    This applies to 176 intercontinental ballistic missiles and  some 1,500 warheads. Weapons that, in opinion of the U.S. side,  are the most dangerous ones, SS-24 and SS-19 missiles, are to be  dismantled within three years under an agreement that is to be  signed.    The signing of the documents on dismantling the entire  Ukrainian nuclear potential is to end a prolonged debate on the  destiny of the Soviet nuclear arsenal that remained in the  Ukrainian territory after the Soviet Union's dissolution in  1991. This will mean keeping to the schedule outlined in the  1992 Lisbon protocols. Under the protocols two other former  Union republics with nuclear arms -- Kazakhstan and Belarus --  supported the nuclear nonproliferation treaty and agreed to  destroy nuclear arms, turning them over to Russia for the  purpose.    But the Ukrainian parliament, ratifying the Strategic Arms  Limitation Treaty on November 18, 1993, made a number of  reservations: on the control of strategic nuclear forces in the  Ukrainian territory, on the elimination of extra carriers and  charges, on control over disassembly and destruction of nuclear  charges. Ukraine made its non-nuclear status and stage-by-stage  elimination of nuclear weapons conditional upon guarantees of  its national security by nuclear states.    Several rounds of tripartite talks of Russia, Ukraine and  the  United States were held last month. The foreign press notes  they were held until President Clinton said in Brussels on  Monday that an agreement on problems of nuclear arms in Ukraine  became a reality.    The compensation and splitting between Ukraine and Russia of  proceeds from the sale of enriched uranium was among central  problems at the talks. The United States pledged itself to form  a semi-state corporation which will buy uranium contained in  warheads for nuclear power plants to make up for the  expenditures for nuclear arms destruction. In the runup to the  President's visit to Moscow, the U.S. Congress earmarked a sum  of 175 million dollars as a step to promote the destruction of  nuclear warheads in Ukraine, to compensate for the dismantling  of nuclear arms. The U.S. Congress also endorses economic aid  to Ukraine amounting to 155 million dollars.    Participants in the tripartite negotiations believe the  signing of documents on problems of nuclear arms in Ukraine must  ease tensions that have complicated relations between the United  States, Russia and Ukraine of late. New agreements in Moscow  will promote the establishment of peace and tranquility in the  world and a greater cooperation of the three countries.     "
0," FBIS3-40898      ""jptac002"," FBIS3-40898      ""jptac002___94010""        JPRS-TAC-94-002  Document Type:JPRS  Document Title:Arms Control     8 February 1994      CENTRAL EURASIA   REGIONAL AFFAIRS      Details of Tripartite Agreement Reached 14 January     Documents To be Signed in Moscow   LD1301214794 Moscow ITAR-TASS in English 1625 GMT 13 Jan 94   LD1301214794    Moscow ITAR-TASS     Language:  English  Article Type:BFN    [By ITAR-TASS correspondent Sergey Ostanin]    [Text] Moscow January 13 TASS -- Documents on problems on  nuclear arms in Ukraine are expected to be signed at a  tripartite summit of Russia, the United States and Ukraine on  Friday. A mechanism of the implementation of Ukraine's decision  on the withdrawal of nuclear warheads from its territory will  also be worked out, ITAR-TASS learned from informed sources on  Thursday.    This applies to 176 intercontinental ballistic missiles and  some 1,500 warheads. Weapons that, in opinion of the U.S. side,  are the most dangerous ones, SS-24 and SS-19 missiles, are to be  dismantled within three years under an agreement that is to be  signed.    The signing of the documents on dismantling the entire  Ukrainian nuclear potential is to end a prolonged debate on the  destiny of the Soviet nuclear arsenal that remained in the  Ukrainian territory after the Soviet Union's dissolution in  1991. This will mean keeping to the schedule outlined in the  1992 Lisbon protocols. Under the protocols two other former  Union republics with nuclear arms -- Kazakhstan and Belarus --  supported the nuclear nonproliferation treaty and agreed to  destroy nuclear arms, turning them over to Russia for the  purpose.    But the Ukrainian parliament, ratifying the Strategic Arms  Limitation Treaty on November 18, 1993, made a number of  reservations: on the control of strategic nuclear forces in the  Ukrainian territory, on the elimination of extra carriers and  charges, on control over disassembly and destruction of nuclear  charges. Ukraine made its non-nuclear status and stage-by-stage  elimination of nuclear weapons conditional upon guarantees of  its national security by nuclear states.    Several rounds of tripartite talks of Russia, Ukraine and  the  United States were held last month. The foreign press notes  they were held until President Clinton said in Brussels on  Monday that an agreement on problems of nuclear arms in Ukraine  became a reality.    The compensation and splitting between Ukraine and Russia of  proceeds from the sale of enriched uranium was among central  problems at the talks. The United States pledged itself to form  a semi-state corporation which will buy uranium contained in  warheads for nuclear power plants to make up for the  expenditures for nuclear arms destruction. In the runup to the  President's visit to Moscow, the U.S. Congress earmarked a sum  of 175 million dollars as a step to promote the destruction of  nuclear warheads in Ukraine, to compensate for the dismantling  of nuclear arms. The U.S. Congress also endorses economic aid  to Ukraine amounting to 155 million dollars.    Participants in the tripartite negotiations believe the  signing of documents on problems of nuclear arms in Ukraine must  ease tensions that have complicated relations between the United  States, Russia and Ukraine of late. New agreements in Moscow  will promote the establishment of peace and tranquility in the  world and a greater cooperation of the three countries.     "
